epoch,L_total,L_sdf,L_eik,L_z,L_2nd,eik_weight,grad_norm_mean,lr,time_s
103,0.064384,0.041352,0.335411,0.00021589,0.000000,0.0687,0.6137,0.000500,9.3
104,0.064954,0.041491,0.338414,0.00021650,0.000000,0.0693,0.6088,0.000500,9.3
105,0.064640,0.042221,0.320263,0.00021720,0.000000,0.0700,0.6363,0.000500,9.3
106,0.067488,0.043383,0.341106,0.00021777,0.000000,0.0707,0.5991,0.000500,9.3
107,0.066914,0.044777,0.310340,0.00021854,0.000000,0.0713,0.6324,0.000500,9.3
108,0.067209,0.042781,0.339274,0.00021899,0.000000,0.0720,0.5965,0.000500,9.3
109,0.064892,0.041296,0.324706,0.00021964,0.000000,0.0727,0.6291,0.000500,9.3
110,0.065424,0.042158,0.317265,0.00022030,0.000000,0.0733,0.6372,0.000500,9.3
111,0.068421,0.043334,0.339016,0.00022084,0.000000,0.0740,0.5935,0.000500,9.3
112,0.066055,0.042277,0.318458,0.00022157,0.000000,0.0747,0.6184,0.000500,9.3
113,0.065405,0.041319,0.319728,0.00022215,0.000000,0.0753,0.6322,0.000500,9.3
114,0.067978,0.042865,0.330428,0.00022272,0.000000,0.0760,0.6183,0.000500,9.3
115,0.067148,0.043538,0.307957,0.00022347,0.000000,0.0767,0.6385,0.000500,9.3
116,0.067230,0.041626,0.331081,0.00022402,0.000000,0.0773,0.5961,0.000500,9.3
117,0.067344,0.041666,0.329207,0.00022466,0.000000,0.0780,0.6148,0.000500,9.3
118,0.067938,0.043899,0.305579,0.00022543,0.000000,0.0787,0.6656,0.000500,9.3
119,0.067758,0.041638,0.329254,0.00022604,0.000000,0.0793,0.6153,0.000500,9.3
120,0.067701,0.041405,0.328697,0.00022681,0.000000,0.0800,0.6014,0.000500,9.3
121,0.067663,0.042639,0.310217,0.00022763,0.000000,0.0807,0.6365,0.000500,9.3
122,0.068451,0.042026,0.324898,0.00022830,0.000000,0.0813,0.6241,0.000500,9.3
123,0.066815,0.040973,0.315151,0.00022914,0.000000,0.0820,0.6286,0.000500,9.3
124,0.067304,0.041779,0.308769,0.00022997,0.000000,0.0827,0.6244,0.000500,9.3
125,0.068473,0.041896,0.318924,0.00023068,0.000000,0.0833,0.6129,0.000500,9.3
126,0.066928,0.041543,0.302204,0.00023156,0.000000,0.0840,0.6469,0.000500,9.3
127,0.066935,0.040959,0.306806,0.00023238,0.000000,0.0847,0.6323,0.000500,9.3
128,0.067622,0.041249,0.309048,0.00023327,0.000000,0.0853,0.6183,0.000500,9.3
129,0.067336,0.041881,0.295994,0.00023425,0.000000,0.0860,0.6423,0.000500,9.3
130,0.068556,0.042051,0.305820,0.00023511,0.000000,0.0867,0.6317,0.000500,9.3
131,0.067844,0.042504,0.290153,0.00023624,0.000000,0.0873,0.6463,0.000500,9.4
132,0.068701,0.041969,0.303772,0.00023713,0.000000,0.0880,0.6202,0.000500,9.3
133,0.067302,0.041493,0.291082,0.00023822,0.000000,0.0887,0.6434,0.000500,9.3
134,0.067226,0.041153,0.291857,0.00023919,0.000000,0.0893,0.6459,0.000500,9.3
135,0.067348,0.041175,0.290813,0.00024026,0.000000,0.0900,0.6379,0.000500,9.3
136,0.067327,0.041662,0.283067,0.00024142,0.000000,0.0907,0.6447,0.000500,9.3
137,0.068979,0.042547,0.289397,0.00024241,0.000000,0.0913,0.6404,0.000500,9.3
138,0.070451,0.045648,0.269608,0.00024376,0.000000,0.0920,0.6644,0.000500,9.3
139,0.073113,0.045812,0.294604,0.00024452,0.000000,0.0927,0.6254,0.000500,9.3
140,0.069027,0.042935,0.279560,0.00024577,0.000000,0.0933,0.6400,0.000500,9.3
141,0.068008,0.041578,0.281170,0.00024663,0.000000,0.0940,0.6533,0.000500,9.3
142,0.072323,0.044682,0.291985,0.00024743,0.000000,0.0947,0.6443,0.000500,9.3
143,0.070992,0.044900,0.273692,0.00024870,0.000000,0.0953,0.6628,0.000500,9.3
144,0.069361,0.041556,0.289633,0.00024948,0.000000,0.0960,0.6258,0.000500,9.3
145,0.071097,0.042849,0.292211,0.00025029,0.000000,0.0967,0.6357,0.000500,9.3
146,0.071253,0.044588,0.273962,0.00025146,0.000000,0.0973,0.6791,0.000500,9.3
147,0.069436,0.041254,0.287567,0.00025233,0.000000,0.0980,0.6468,0.000500,9.3
148,0.071732,0.042670,0.294549,0.00025338,0.000000,0.0987,0.6222,0.000500,9.3
149,0.071354,0.043500,0.280406,0.00025468,0.000000,0.0993,0.6447,0.000500,9.3
150,0.069742,0.041111,0.286313,0.00025557,0.000000,0.1000,0.6495,0.000500,9.3
151,0.071644,0.042588,0.290561,0.00025661,0.000000,0.1000,0.6471,0.000500,9.3
152,0.071012,0.043265,0.277470,0.00025807,0.000000,0.1000,0.6552,0.000500,9.3
153,0.070205,0.041408,0.287962,0.00025917,0.000000,0.1000,0.6290,0.000500,9.3
154,0.071155,0.042142,0.290126,0.00026025,0.000000,0.1000,0.6390,0.000500,9.3
155,0.070773,0.043165,0.276083,0.00026168,0.000000,0.1000,0.6740,0.000500,9.3
156,0.069725,0.041102,0.286231,0.00026290,0.000000,0.1000,0.6485,0.000500,9.3
157,0.071339,0.042127,0.292122,0.00026427,0.000000,0.1000,0.6249,0.000500,9.3
158,0.070720,0.042757,0.279632,0.00026583,0.000000,0.1000,0.6445,0.000500,9.3
159,0.069593,0.041263,0.283302,0.00026688,0.000000,0.1000,0.6545,0.000500,9.3
160,0.069973,0.041648,0.283258,0.00026820,0.000000,0.1000,0.6541,0.000500,9.3
161,0.070319,0.042851,0.274679,0.00026989,0.000000,0.1000,0.6499,0.000500,9.3
162,0.070187,0.041815,0.283720,0.00027108,0.000000,0.1000,0.6334,0.000500,9.3
163,0.068953,0.041202,0.277516,0.00027249,0.000000,0.1000,0.6536,0.000500,9.3
164,0.069299,0.042221,0.270786,0.00027403,0.000000,0.1000,0.6695,0.000500,9.3
165,0.070609,0.042564,0.280451,0.00027538,0.000000,0.1000,0.6448,0.000500,9.3
166,0.069815,0.042447,0.273677,0.00027725,0.000000,0.1000,0.6451,0.000500,9.3
167,0.068841,0.041181,0.276598,0.00027852,0.000000,0.1000,0.6518,0.000500,9.3
168,0.068983,0.041437,0.275461,0.00028000,0.000000,0.1000,0.6632,0.000500,9.3
169,0.069584,0.042466,0.271181,0.00028191,0.000000,0.1000,0.6574,0.000500,9.3
170,0.070962,0.042735,0.282266,0.00028329,0.000000,0.1000,0.6346,0.000500,9.3
171,0.069561,0.042224,0.273364,0.00028520,0.000000,0.1000,0.6500,0.000500,9.3
172,0.068784,0.041183,0.276011,0.00028646,0.000000,0.1000,0.6616,0.000500,9.3
173,0.068653,0.041092,0.275609,0.00028808,0.000000,0.1000,0.6591,0.000500,9.3
174,0.069202,0.041866,0.273361,0.00028998,0.000000,0.1000,0.6486,0.000500,9.3
175,0.070342,0.042247,0.280954,0.00029136,0.000000,0.1000,0.6428,0.000500,9.3
176,0.070095,0.043175,0.269197,0.00029331,0.000000,0.1000,0.6660,0.000500,9.3
177,0.070566,0.042541,0.280259,0.00029455,0.000000,0.1000,0.6523,0.000500,9.3
178,0.069401,0.042117,0.272834,0.00029653,0.000000,0.1000,0.6539,0.000500,9.3
179,0.069034,0.041072,0.279619,0.00029791,0.000000,0.1000,0.6456,0.000500,9.3
180,0.068432,0.040852,0.275800,0.00029952,0.000000,0.1000,0.6596,0.000500,9.3
181,0.068401,0.041103,0.272976,0.00030124,0.000000,0.1000,0.6617,0.000500,9.3
182,0.069548,0.041694,0.278538,0.00030280,0.000000,0.1000,0.6458,0.000500,9.3
183,0.070075,0.043386,0.266896,0.00030485,0.000000,0.1000,0.6574,0.000500,9.3
184,0.071888,0.043988,0.278999,0.00030591,0.000000,0.1000,0.6517,0.000500,9.3
185,0.070488,0.044208,0.262798,0.00030791,0.000000,0.1000,0.6698,0.000500,9.3
186,0.069474,0.041953,0.275205,0.00030894,0.000000,0.1000,0.6502,0.000500,9.3
187,0.067977,0.040999,0.269782,0.00031059,0.000000,0.1000,0.6558,0.000500,9.3
188,0.068038,0.041317,0.267202,0.00031208,0.000000,0.1000,0.6648,0.000500,9.3
189,0.069647,0.042311,0.273358,0.00031338,0.000000,0.1000,0.6570,0.000500,9.3
190,0.070079,0.043705,0.263742,0.00031541,0.000000,0.1000,0.6629,0.000500,9.3
191,0.069786,0.042302,0.274835,0.00031650,0.000000,0.1000,0.6475,0.000500,9.3
192,0.067953,0.041064,0.268887,0.00031821,0.000000,0.1000,0.6608,0.000500,9.3
193,0.067918,0.041001,0.269169,0.00031968,0.000000,0.1000,0.6652,0.000500,9.3
194,0.069173,0.041702,0.274713,0.00032109,0.000000,0.1000,0.6531,0.000500,9.3
195,0.069558,0.042951,0.266078,0.00032311,0.000000,0.1000,0.6603,0.000500,9.3
196,0.069464,0.041854,0.276098,0.00032424,0.000000,0.1000,0.6497,0.000500,9.3
197,0.067826,0.040879,0.269468,0.00032595,0.000000,0.1000,0.6635,0.000500,9.3
198,0.067654,0.040704,0.269495,0.00032747,0.000000,0.1000,0.6618,0.000500,9.3
199,0.068539,0.041277,0.272626,0.00032895,0.000000,0.1000,0.6523,0.000500,9.3
200,0.068641,0.042250,0.263907,0.00033092,0.000000,0.1000,0.6638,0.000500,9.3
201,0.068965,0.041922,0.270426,0.00033212,0.000000,0.1000,0.6573,0.000500,9.3
202,0.067650,0.041399,0.262512,0.00033404,0.000000,0.1000,0.6669,0.000500,9.3
203,0.067267,0.040719,0.265474,0.00033547,0.000000,0.1000,0.6594,0.000500,9.3
204,0.066917,0.040608,0.263085,0.00033717,0.000000,0.1000,0.6632,0.000500,9.3
205,0.066912,0.040988,0.259239,0.00033899,0.000000,0.1000,0.6694,0.000500,9.3
206,0.067730,0.041522,0.262081,0.00034054,0.000000,0.1000,0.6626,0.000500,9.3
207,0.068445,0.043039,0.254068,0.00034276,0.000000,0.1000,0.6697,0.000500,9.3
208,0.069540,0.043464,0.260761,0.00034393,0.000000,0.1000,0.6625,0.000500,9.3
209,0.068613,0.043443,0.251697,0.00034617,0.000000,0.1000,0.6729,0.000500,9.3
210,0.067475,0.041730,0.257450,0.00034729,0.000000,0.1000,0.6650,0.000500,9.3
211,0.066291,0.040980,0.253115,0.00034915,0.000000,0.1000,0.6718,0.000500,9.3
212,0.066098,0.040831,0.252676,0.00035077,0.000000,0.1000,0.6729,0.000500,9.3
213,0.066507,0.041177,0.253303,0.00035239,0.000000,0.1000,0.6701,0.000500,9.3
214,0.067362,0.042513,0.248485,0.00035457,0.000000,0.1000,0.6751,0.000500,9.3
215,0.068501,0.043105,0.253960,0.00035588,0.000000,0.1000,0.6671,0.000500,9.3
216,0.068272,0.043481,0.247912,0.00035825,0.000000,0.1000,0.6747,0.000500,9.3
217,0.067238,0.041788,0.254496,0.00035948,0.000000,0.1000,0.6683,0.000500,9.3
218,0.066036,0.040873,0.251628,0.00036147,0.000000,0.1000,0.6754,0.000500,9.3
219,0.065979,0.040784,0.251948,0.00036331,0.000000,0.1000,0.6736,0.000500,9.3
220,0.066736,0.041230,0.255059,0.00036504,0.000000,0.1000,0.6676,0.000500,9.3
221,0.067321,0.042547,0.247741,0.00036735,0.000000,0.1000,0.6772,0.000500,9.3
222,0.068192,0.042545,0.256469,0.00036878,0.000000,0.1000,0.6679,0.000500,9.3
223,0.067045,0.042306,0.247384,0.00037115,0.000000,0.1000,0.6768,0.000500,9.3
224,0.066423,0.041078,0.253449,0.00037267,0.000000,0.1000,0.6698,0.000500,9.3
225,0.065599,0.040646,0.249530,0.00037472,0.000000,0.1000,0.6759,0.000500,9.3
226,0.065471,0.040578,0.248932,0.00037668,0.000000,0.1000,0.6768,0.000500,9.3
227,0.066039,0.040963,0.250764,0.00037858,0.000000,0.1000,0.6725,0.000500,9.3
228,0.066451,0.042046,0.244056,0.00038093,0.000000,0.1000,0.6779,0.000500,9.3
229,0.068361,0.043224,0.251361,0.00038240,0.000000,0.1000,0.6721,0.000500,9.3
230,0.068644,0.044806,0.238379,0.00038501,0.000000,0.1000,0.6828,0.000500,9.3
231,0.066955,0.042112,0.248426,0.00038618,0.000000,0.1000,0.6732,0.000500,9.3
232,0.065094,0.040894,0.241992,0.00038826,0.000000,0.1000,0.6797,0.000500,9.3
233,0.064838,0.040671,0.241670,0.00038997,0.000000,0.1000,0.6822,0.000500,9.3
234,0.065487,0.041179,0.243082,0.00039170,0.000000,0.1000,0.6799,0.000500,9.3
235,0.066713,0.043139,0.235744,0.00039408,0.000000,0.1000,0.6830,0.000500,9.3
236,0.070028,0.045490,0.245383,0.00039521,0.000000,0.1000,0.6773,0.000500,9.3
237,0.065196,0.041561,0.236347,0.00039756,0.000000,0.1000,0.6809,0.000500,9.3
238,0.064410,0.040748,0.236614,0.00039910,0.000000,0.1000,0.6854,0.000500,9.3
239,0.066541,0.042551,0.239899,0.00040056,0.000000,0.1000,0.6856,0.000500,9.3
240,0.070438,0.047375,0.230636,0.00040321,0.000000,0.1000,0.6871,0.000500,9.3
241,0.064501,0.040684,0.238167,0.00040427,0.000000,0.1000,0.6788,0.000500,9.2
242,0.067594,0.043510,0.240833,0.00040560,0.000000,0.1000,0.6843,0.000500,9.3
243,0.073854,0.050809,0.230448,0.00040825,0.000000,0.1000,0.6924,0.000500,9.3
244,0.066373,0.042864,0.235095,0.00040928,0.000000,0.1000,0.6856,0.000500,9.3
245,0.088816,0.063572,0.252432,0.00040926,0.000000,0.1000,0.6754,0.000500,9.2
246,0.090537,0.065056,0.254809,0.00041032,0.000000,0.1000,0.6660,0.000500,9.3
247,0.065849,0.041367,0.244818,0.00041227,0.000000,0.1000,0.6568,0.000500,9.3
248,0.088121,0.064977,0.231448,0.00041410,0.000000,0.1000,0.6883,0.000500,9.3
249,0.085709,0.062666,0.230428,0.00041439,0.000000,0.1000,0.7017,0.000500,9.2
250,0.065378,0.041085,0.242926,0.00041342,0.000000,0.1000,0.6890,0.000500,9.3
251,0.079551,0.054032,0.255191,0.00041328,0.000000,0.1000,0.6681,0.000500,9.2
252,0.070867,0.045623,0.252443,0.00041412,0.000000,0.1000,0.6577,0.000500,9.3
253,0.079601,0.055488,0.241133,0.00041592,0.000000,0.1000,0.6690,0.000500,9.2
254,0.085372,0.061202,0.241700,0.00041636,0.000000,0.1000,0.6724,0.000500,9.3
255,0.068006,0.043204,0.248015,0.00041565,0.000000,0.1000,0.6605,0.000500,9.3
256,0.085645,0.059417,0.262279,0.00041417,0.000000,0.1000,0.6636,0.000500,9.2
257,0.095041,0.068494,0.265467,0.00041359,0.000000,0.1000,0.6746,0.000500,9.2
258,0.077009,0.051266,0.257431,0.00041368,0.000000,0.1000,0.6917,0.000500,9.2
259,0.072389,0.048300,0.240894,0.00041462,0.000000,0.1000,0.7124,0.000500,9.3
260,0.078001,0.053687,0.243148,0.00041505,0.000000,0.1000,0.6828,0.000500,9.3
261,0.069854,0.044031,0.258227,0.00041472,0.000000,0.1000,0.6333,0.000500,9.2
262,0.075415,0.048525,0.268903,0.00041363,0.000000,0.1000,0.6268,0.000500,9.2
263,0.075014,0.048363,0.266512,0.00041330,0.000000,0.1000,0.6459,0.000500,9.3
264,0.066480,0.041151,0.253292,0.00041364,0.000000,0.1000,0.6883,0.000500,9.3
265,0.072258,0.047547,0.247112,0.00041432,0.000000,0.1000,0.7079,0.000500,9.2
266,0.067030,0.041598,0.254323,0.00041457,0.000000,0.1000,0.6781,0.000500,9.2
267,0.071599,0.044752,0.268467,0.00041475,0.000000,0.1000,0.6375,0.000500,9.2
268,0.070494,0.043583,0.269113,0.00041546,0.000000,0.1000,0.6315,0.000500,9.2
269,0.067678,0.041909,0.257687,0.00041652,0.000000,0.1000,0.6562,0.000500,9.2
270,0.069625,0.044579,0.250459,0.00041700,0.000000,0.1000,0.6862,0.000500,9.2
271,0.065951,0.040302,0.256498,0.00041701,0.000000,0.1000,0.6811,0.000500,9.3
272,0.070028,0.043802,0.262264,0.00041753,0.000000,0.1000,0.6677,0.000500,9.2
273,0.065872,0.040189,0.256823,0.00041875,0.000000,0.1000,0.6704,0.000500,9.2
274,0.068163,0.043109,0.250538,0.00042019,0.000000,0.1000,0.6773,0.000500,9.2
275,0.066305,0.040899,0.254060,0.00042101,0.000000,0.1000,0.6658,0.000500,9.2
276,0.067553,0.041485,0.260672,0.00042146,0.000000,0.1000,0.6566,0.000500,9.2
277,0.066897,0.041070,0.258268,0.00042235,0.000000,0.1000,0.6687,0.000500,9.2
278,0.066035,0.040970,0.250650,0.00042377,0.000000,0.1000,0.6892,0.000500,9.2
279,0.066152,0.041061,0.250911,0.00042507,0.000000,0.1000,0.6829,0.000500,9.2
280,0.065996,0.040266,0.257293,0.00042608,0.000000,0.1000,0.6606,0.000500,9.2
281,0.066663,0.040869,0.257936,0.00042728,0.000000,0.1000,0.6586,0.000500,9.2
282,0.065177,0.039987,0.251900,0.00042876,0.000000,0.1000,0.6767,0.000500,9.2
283,0.065773,0.040842,0.249304,0.00043004,0.000000,0.1000,0.6897,0.000500,9.2
284,0.065074,0.039829,0.252447,0.00043114,0.000000,0.1000,0.6799,0.000500,9.2
285,0.065700,0.040362,0.253380,0.00043262,0.000000,0.1000,0.6700,0.000500,9.2
286,0.064875,0.039872,0.250022,0.00043444,0.000000,0.1000,0.6720,0.000500,9.2
287,0.064938,0.040193,0.247453,0.00043588,0.000000,0.1000,0.6790,0.000500,9.2
288,0.064564,0.039741,0.248227,0.00043693,0.000000,0.1000,0.6811,0.000500,9.2
289,0.064532,0.039833,0.246991,0.00043836,0.000000,0.1000,0.6853,0.000500,9.2
290,0.064243,0.039775,0.244680,0.00044029,0.000000,0.1000,0.6872,0.000500,9.2
291,0.064231,0.039591,0.246395,0.00044201,0.000000,0.1000,0.6771,0.000500,9.2
292,0.064656,0.039771,0.248847,0.00044346,0.000000,0.1000,0.6712,0.000500,9.2
293,0.063924,0.039273,0.246507,0.00044515,0.000000,0.1000,0.6806,0.000500,9.2
294,0.064074,0.039796,0.242777,0.00044687,0.000000,0.1000,0.6927,0.000500,9.2
295,0.063681,0.039183,0.244985,0.00044839,0.000000,0.1000,0.6861,0.000500,9.2
