epoch,L_total,L_sdf,L_eik,L_z,L_2nd,eik_weight,grad_norm_mean,lr,time_s
37,0.092087,0.085776,0.255854,0.00012513,0.000000,0.0247,1.0893,0.000500,9.6
38,0.091999,0.085473,0.257622,0.00012774,0.000000,0.0253,1.0908,0.000500,9.6
39,0.091347,0.084682,0.256337,0.00013059,0.000000,0.0260,1.0855,0.000500,9.6
40,0.090409,0.083671,0.252648,0.00013373,0.000000,0.0267,1.0752,0.000500,9.6
41,0.089843,0.083086,0.247217,0.00013721,0.000000,0.0273,1.0628,0.000500,9.6
42,0.089489,0.082584,0.246609,0.00014106,0.000000,0.0280,1.0577,0.000500,9.6
43,0.088859,0.081473,0.257648,0.00014525,0.000000,0.0287,1.0687,0.000500,9.6
44,0.088212,0.079932,0.282261,0.00014981,0.000000,0.0293,1.0963,0.000500,9.6
45,0.087953,0.078939,0.300456,0.00015475,0.000000,0.0300,1.1191,0.000500,9.6
46,0.087346,0.078049,0.303148,0.00015997,0.000000,0.0307,1.1210,0.000500,9.6
47,0.086014,0.076867,0.291933,0.00016535,0.000000,0.0313,1.1030,0.000500,9.6
48,0.085022,0.076368,0.270428,0.00017095,0.000000,0.0320,1.0742,0.000500,9.6
49,0.084060,0.075190,0.271537,0.00017674,0.000000,0.0327,1.0719,0.000500,9.6
50,0.083154,0.073436,0.291547,0.00018267,0.000000,0.0333,1.0916,0.000500,9.6
51,0.082125,0.072316,0.288504,0.00018864,0.000000,0.0340,1.0888,0.000500,9.6
52,0.080935,0.071253,0.279268,0.00019444,0.000000,0.0347,1.0710,0.000500,9.6
53,0.079600,0.070468,0.258454,0.00020032,0.000000,0.0353,1.0437,0.000500,9.6
54,0.078639,0.069117,0.264493,0.00020647,0.000000,0.0360,1.0443,0.000500,9.6
55,0.078047,0.068086,0.271645,0.00021282,0.000000,0.0367,1.0522,0.000500,9.6
56,0.076851,0.067401,0.253128,0.00021904,0.000000,0.0373,1.0304,0.000500,9.6
57,0.076191,0.066832,0.246287,0.00022542,0.000000,0.0380,1.0210,0.000500,9.6
58,0.076024,0.066414,0.248542,0.00023183,0.000000,0.0387,1.0231,0.000500,9.6
59,0.075517,0.067025,0.215895,0.00023731,0.000000,0.0393,0.9781,0.000500,9.6
60,0.075930,0.066585,0.233644,0.00024327,0.000000,0.0400,1.0053,0.000500,9.6
61,0.076377,0.068533,0.192895,0.00024672,0.000000,0.0407,0.9350,0.000500,9.6
62,0.075011,0.066234,0.212337,0.00025130,0.000000,0.0413,0.9680,0.000500,9.6
63,0.074265,0.065510,0.208453,0.00025469,0.000000,0.0420,0.9586,0.000500,9.6
64,0.074898,0.066645,0.193414,0.00025765,0.000000,0.0427,0.9331,0.000500,9.6
65,0.075216,0.065406,0.226375,0.00026165,0.000000,0.0433,0.9905,0.000500,9.6
66,0.073575,0.065063,0.193440,0.00026375,0.000000,0.0440,0.9328,0.000500,9.6
67,0.073218,0.064608,0.192769,0.00026655,0.000000,0.0447,0.9336,0.000500,9.6
68,0.073888,0.064534,0.206353,0.00026980,0.000000,0.0453,0.9610,0.000500,9.6
69,0.072930,0.064305,0.187490,0.00027203,0.000000,0.0460,0.9328,0.000500,9.6
70,0.072675,0.063769,0.190830,0.00027487,0.000000,0.0467,0.9480,0.000500,9.6
71,0.073264,0.063587,0.204449,0.00027805,0.000000,0.0473,0.9803,0.000500,9.6
72,0.072574,0.064019,0.178223,0.00028001,0.000000,0.0480,0.9449,0.000500,9.6
73,0.071967,0.063265,0.178809,0.00028278,0.000000,0.0487,0.9563,0.000500,9.6
74,0.072358,0.063311,0.183378,0.00028568,0.000000,0.0493,0.9708,0.000500,9.6
75,0.072348,0.064059,0.165767,0.00028780,0.000000,0.0500,0.9527,0.000500,9.6
76,0.071598,0.062689,0.175841,0.00029085,0.000000,0.0507,0.9761,0.000500,9.6
77,0.071707,0.062587,0.177664,0.00029359,0.000000,0.0513,0.9828,0.000500,9.6
78,0.072099,0.063695,0.161625,0.00029570,0.000000,0.0520,0.9593,0.000500,9.6
79,0.071871,0.062668,0.174737,0.00029885,0.000000,0.0527,0.9772,0.000500,9.6
80,0.070972,0.062379,0.161124,0.00030100,0.000000,0.0533,0.9539,0.000500,9.6
81,0.070843,0.062124,0.161459,0.00030381,0.000000,0.0540,0.9568,0.000500,9.6
82,0.071462,0.061988,0.173304,0.00030713,0.000000,0.0547,0.9764,0.000500,9.6
83,0.071976,0.063466,0.153802,0.00030937,0.000000,0.0553,0.9459,0.000500,9.6
84,0.071568,0.062120,0.168724,0.00031269,0.000000,0.0560,0.9660,0.000500,9.6
85,0.070522,0.061866,0.152761,0.00031498,0.000000,0.0567,0.9422,0.000500,9.6
86,0.070216,0.061506,0.151927,0.00031794,0.000000,0.0573,0.9517,0.000500,9.6
87,0.070934,0.061550,0.161803,0.00032143,0.000000,0.0580,0.9819,0.000500,9.6
88,0.071538,0.063067,0.144385,0.00032378,0.000000,0.0587,0.9618,0.000500,9.6
89,0.070844,0.061535,0.156900,0.00032717,0.000000,0.0593,0.9728,0.000500,9.6
90,0.069866,0.061225,0.144019,0.00032959,0.000000,0.0600,0.9519,0.000500,9.6
91,0.069895,0.061224,0.142928,0.00033265,0.000000,0.0607,0.9574,0.000500,9.6
92,0.070566,0.061117,0.154056,0.00033633,0.000000,0.0613,0.9825,0.000500,9.6
93,0.070728,0.062147,0.138405,0.00033888,0.000000,0.0620,0.9642,0.000500,9.6
94,0.069931,0.060646,0.148159,0.00034236,0.000000,0.0627,0.9682,0.000500,9.6
95,0.069164,0.060288,0.140148,0.00034518,0.000000,0.0633,0.9522,0.000500,9.6
96,0.069315,0.060565,0.136715,0.00034841,0.000000,0.0640,0.9538,0.000500,9.6
97,0.069833,0.060255,0.148102,0.00035226,0.000000,0.0647,0.9780,0.000500,9.6
98,0.070133,0.061398,0.133702,0.00035514,0.000000,0.0653,0.9635,0.000500,9.6
99,0.069589,0.060140,0.143179,0.00035887,0.000000,0.0660,0.9687,0.000500,9.6
100,0.068949,0.060141,0.132115,0.00036183,0.000000,0.0667,0.9533,0.000500,9.6
101,0.068460,0.059483,0.133326,0.00036549,0.000000,0.0673,0.9648,0.000500,9.6
102,0.069097,0.059552,0.140368,0.00036947,0.000000,0.0680,0.9838,0.000500,9.6
103,0.069863,0.061150,0.126894,0.00037267,0.000000,0.0687,0.9661,0.000500,9.6
104,0.070229,0.060464,0.140842,0.00037670,0.000000,0.0693,0.9702,0.000500,9.6
105,0.069572,0.060762,0.125858,0.00037952,0.000000,0.0700,0.9495,0.000500,9.6
106,0.068145,0.059093,0.128100,0.00038334,0.000000,0.0707,0.9616,0.000500,9.6
107,0.069585,0.059446,0.142134,0.00038751,0.000000,0.0713,0.9904,0.000500,9.6
108,0.071547,0.062591,0.124396,0.00039047,0.000000,0.0720,0.9736,0.000500,9.6
109,0.068564,0.058878,0.133295,0.00039429,0.000000,0.0727,0.9612,0.000500,9.6
110,0.068701,0.059038,0.131771,0.00039784,0.000000,0.0733,0.9510,0.000500,9.6
111,0.069175,0.060396,0.118642,0.00040144,0.000000,0.0740,0.9593,0.000500,9.6
112,0.068009,0.058208,0.131263,0.00040585,0.000000,0.0747,0.9896,0.000500,9.6
113,0.068203,0.058350,0.130793,0.00040976,0.000000,0.0753,0.9859,0.000500,9.6
114,0.068950,0.059934,0.118632,0.00041290,0.000000,0.0760,0.9546,0.000500,9.6
115,0.067782,0.058287,0.123843,0.00041687,0.000000,0.0767,0.9502,0.000500,9.6
116,0.068085,0.058411,0.125104,0.00042099,0.000000,0.0773,0.9618,0.000500,9.6
117,0.068647,0.059602,0.115955,0.00042483,0.000000,0.0780,0.9759,0.000500,9.6
118,0.067314,0.057555,0.124058,0.00042944,0.000000,0.0787,0.9879,0.000500,9.6
119,0.067167,0.057510,0.121724,0.00043346,0.000000,0.0793,0.9766,0.000500,9.6
120,0.067775,0.058747,0.112844,0.00043712,0.000000,0.0800,0.9538,0.000500,9.6
121,0.067562,0.057729,0.121902,0.00044151,0.000000,0.0807,0.9603,0.000500,9.6
122,0.066774,0.057473,0.114352,0.00044540,0.000000,0.0813,0.9677,0.000500,9.6
123,0.066596,0.057072,0.116147,0.00044980,0.000000,0.0820,0.9850,0.000500,9.6
124,0.067042,0.057097,0.120301,0.00045438,0.000000,0.0827,0.9836,0.000500,9.6
125,0.068280,0.059223,0.108683,0.00045815,0.000000,0.0833,0.9618,0.000500,9.6
126,0.068120,0.058133,0.118894,0.00046271,0.000000,0.0840,0.9573,0.000500,9.6
127,0.066998,0.057888,0.107595,0.00046642,0.000000,0.0847,0.9603,0.000500,9.6
128,0.065982,0.056408,0.112188,0.00047098,0.000000,0.0853,0.9859,0.000500,9.6
129,0.066933,0.056725,0.118699,0.00047560,0.000000,0.0860,0.9966,0.000500,9.6
130,0.068678,0.059565,0.105144,0.00047923,0.000000,0.0867,0.9704,0.000500,9.6
131,0.067986,0.057666,0.118171,0.00048360,0.000000,0.0873,0.9482,0.000500,9.6
132,0.066326,0.056842,0.107775,0.00048742,0.000000,0.0880,0.9446,0.000500,9.6
133,0.066127,0.056682,0.106515,0.00049200,0.000000,0.0887,0.9833,0.000500,9.6
134,0.068658,0.057605,0.123733,0.00049695,0.000000,0.0893,1.0136,0.000500,9.6
135,0.069321,0.059970,0.103894,0.00049996,0.000000,0.0900,0.9837,0.000500,9.6
136,0.066731,0.056619,0.111526,0.00050371,0.000000,0.0907,0.9392,0.000500,9.6
137,0.068174,0.057428,0.117658,0.00050816,0.000000,0.0913,0.9498,0.000500,9.6
138,0.068370,0.058988,0.101977,0.00051205,0.000000,0.0920,0.9711,0.000500,9.6
139,0.065365,0.055372,0.107838,0.00051666,0.000000,0.0927,0.9969,0.000500,9.6
140,0.068357,0.057434,0.117036,0.00052115,0.000000,0.0933,0.9994,0.000500,9.6
141,0.068036,0.058517,0.101270,0.00052409,0.000000,0.0940,0.9574,0.000500,9.6
142,0.066351,0.056629,0.102701,0.00052780,0.000000,0.0947,0.9396,0.000500,9.6
143,0.068608,0.057223,0.119420,0.00053248,0.000000,0.0953,0.9710,0.000500,9.6
144,0.066301,0.056357,0.103583,0.00053603,0.000000,0.0960,0.9767,0.000500,9.6
145,0.066161,0.056168,0.103373,0.00054000,0.000000,0.0967,0.9933,0.000500,9.6
146,0.065823,0.055348,0.107611,0.00054476,0.000000,0.0973,0.9860,0.000500,9.6
147,0.065859,0.055664,0.104028,0.00054941,0.000000,0.0980,0.9653,0.000500,9.6
148,0.065192,0.055395,0.099289,0.00055380,0.000000,0.0987,0.9531,0.000500,9.6
149,0.065226,0.054873,0.104231,0.00055843,0.000000,0.0993,0.9645,0.000500,9.6
150,0.065079,0.054724,0.103548,0.00056242,0.000000,0.1000,0.9685,0.000500,9.6
151,0.064494,0.054581,0.099133,0.00056581,0.000000,0.1000,0.9642,0.000500,9.6
152,0.065022,0.054820,0.102016,0.00057002,0.000000,0.1000,0.9738,0.000500,9.6
153,0.064196,0.054007,0.101889,0.00057485,0.000000,0.1000,0.9877,0.000500,9.6
154,0.063825,0.054079,0.097459,0.00057972,0.000000,0.1000,0.9820,0.000500,9.6
155,0.063780,0.053907,0.098727,0.00058465,0.000000,0.1000,0.9662,0.000500,9.6
156,0.063428,0.053750,0.096785,0.00058897,0.000000,0.1000,0.9454,0.000500,9.6
157,0.063242,0.053332,0.099096,0.00059345,0.000000,0.1000,0.9476,0.000500,9.6
158,0.063011,0.053225,0.097859,0.00059806,0.000000,0.1000,0.9732,0.000500,9.6
159,0.062978,0.052969,0.100091,0.00060299,0.000000,0.1000,1.0045,0.000500,9.6
160,0.062449,0.052590,0.098589,0.00060802,0.000000,0.1000,0.9936,0.000500,9.6
161,0.062265,0.052873,0.093919,0.00061289,0.000000,0.1000,0.9607,0.000500,9.6
162,0.062898,0.052876,0.100217,0.00061821,0.000000,0.1000,0.9514,0.000500,9.6
163,0.064609,0.055508,0.091012,0.00062271,0.000000,0.1000,0.9566,0.000500,9.6
164,0.067213,0.055996,0.112171,0.00062803,0.000000,0.1000,0.9767,0.000500,9.6
165,0.068443,0.058647,0.097958,0.00063104,0.000000,0.1000,1.0104,0.000500,9.6
166,0.062451,0.052841,0.096099,0.00063488,0.000000,0.1000,0.9658,0.000500,9.6
167,0.067495,0.056432,0.110630,0.00063988,0.000000,0.1000,0.9707,0.000500,9.6
168,0.063279,0.053970,0.093097,0.00064339,0.000000,0.1000,0.9650,0.000500,9.6
169,0.062710,0.053303,0.094071,0.00064776,0.000000,0.1000,0.9688,0.000500,9.6
170,0.066375,0.054398,0.119769,0.00065278,0.000000,0.1000,0.9874,0.000500,9.6
171,0.061661,0.051943,0.097187,0.00065582,0.000000,0.1000,0.9744,0.000500,9.6
172,0.063002,0.053429,0.095736,0.00065943,0.000000,0.1000,0.9795,0.000500,9.6
173,0.061129,0.051405,0.097239,0.00066387,0.000000,0.1000,0.9740,0.000500,9.6
174,0.061889,0.051890,0.099991,0.00066810,0.000000,0.1000,0.9709,0.000500,9.6
175,0.061237,0.051856,0.093808,0.00067173,0.000000,0.1000,0.9677,0.000500,9.6
176,0.060476,0.051052,0.094241,0.00067606,0.000000,0.1000,0.9781,0.000500,9.6
177,0.061447,0.051250,0.101963,0.00068091,0.000000,0.1000,0.9937,0.000500,9.6
178,0.059869,0.050427,0.094423,0.00068456,0.000000,0.1000,0.9843,0.000500,9.6
179,0.060156,0.051060,0.090956,0.00068836,0.000000,0.1000,0.9731,0.000500,9.6
180,0.059654,0.050179,0.094744,0.00069288,0.000000,0.1000,0.9693,0.000500,9.6
181,0.059400,0.050029,0.093708,0.00069701,0.000000,0.1000,0.9787,0.000500,9.6
182,0.059367,0.050601,0.087659,0.00070060,0.000000,0.1000,0.9848,0.000500,9.6
183,0.058558,0.049474,0.090844,0.00070461,0.000000,0.1000,0.9829,0.000500,9.6
184,0.059118,0.049770,0.093476,0.00070847,0.000000,0.1000,0.9755,0.000500,9.6
185,0.059031,0.050364,0.086672,0.00071188,0.000000,0.1000,0.9656,0.000500,9.6
186,0.058083,0.049255,0.088279,0.00071616,0.000000,0.1000,0.9629,0.000500,9.6
187,0.058240,0.049258,0.089814,0.00072046,0.000000,0.1000,0.9696,0.000500,9.6
188,0.058698,0.050324,0.083734,0.00072401,0.000000,0.1000,0.9781,0.000500,9.6
189,0.057906,0.048999,0.089071,0.00072802,0.000000,0.1000,0.9869,0.000500,9.6
190,0.057438,0.048793,0.086449,0.00073116,0.000000,0.1000,0.9838,0.000500,9.6
191,0.057447,0.048971,0.084753,0.00073446,0.000000,0.1000,0.9743,0.000500,9.6
192,0.057676,0.048796,0.088791,0.00073833,0.000000,0.1000,0.9689,0.000500,9.6
193,0.057629,0.049470,0.081587,0.00074178,0.000000,0.1000,0.9717,0.000500,9.6
194,0.057417,0.048773,0.086442,0.00074586,0.000000,0.1000,0.9750,0.000500,9.6
195,0.057122,0.048935,0.081863,0.00074911,0.000000,0.1000,0.9747,0.000500,9.6
196,0.057134,0.048516,0.086184,0.00075290,0.000000,0.1000,0.9779,0.000500,9.6
197,0.056884,0.048739,0.081454,0.00075621,0.000000,0.1000,0.9871,0.000500,9.6
198,0.056873,0.048416,0.084568,0.00075980,0.000000,0.1000,0.9731,0.000500,9.6
199,0.057372,0.049477,0.078954,0.00076267,0.000000,0.1000,0.9706,0.000500,9.6
200,0.056967,0.048474,0.084928,0.00076640,0.000000,0.1000,0.9738,0.000500,9.6
201,0.057165,0.049264,0.079009,0.00076924,0.000000,0.1000,0.9810,0.000500,9.6
202,0.057602,0.048820,0.087822,0.00077299,0.000000,0.1000,0.9737,0.000500,9.6
203,0.057451,0.049615,0.078361,0.00077580,0.000000,0.1000,0.9868,0.000500,9.6
204,0.057540,0.049179,0.083612,0.00077947,0.000000,0.1000,0.9803,0.000500,9.6
205,0.056404,0.048663,0.077410,0.00078174,0.000000,0.1000,0.9700,0.000500,9.6
206,0.056152,0.047831,0.083209,0.00078499,0.000000,0.1000,0.9692,0.000500,9.6
207,0.056031,0.047884,0.081470,0.00078835,0.000000,0.1000,0.9859,0.000500,9.6
208,0.055850,0.048043,0.078077,0.00079128,0.000000,0.1000,0.9854,0.000500,9.6
209,0.056324,0.048175,0.081487,0.00079468,0.000000,0.1000,0.9681,0.000500,9.6
210,0.055769,0.048202,0.075676,0.00079731,0.000000,0.1000,0.9647,0.000500,9.6
211,0.055404,0.047601,0.078032,0.00080068,0.000000,0.1000,0.9755,0.000500,9.6
212,0.055111,0.047401,0.077099,0.00080357,0.000000,0.1000,0.9798,0.000500,9.6
213,0.055350,0.047654,0.076953,0.00080655,0.000000,0.1000,0.9785,0.000500,9.6
214,0.054832,0.047152,0.076800,0.00080984,0.000000,0.1000,0.9792,0.000500,9.6
215,0.055088,0.047669,0.074188,0.00081279,0.000000,0.1000,0.9774,0.000500,9.6
216,0.055011,0.047262,0.077486,0.00081607,0.000000,0.1000,0.9696,0.000500,9.6
217,0.055641,0.048245,0.073959,0.00081861,0.000000,0.1000,0.9680,0.000500,9.6
218,0.055952,0.047828,0.081234,0.00082210,0.000000,0.1000,0.9765,0.000500,9.6
219,0.057275,0.049797,0.074782,0.00082442,0.000000,0.1000,0.9924,0.000500,9.6
220,0.057126,0.049020,0.081055,0.00082773,0.000000,0.1000,0.9739,0.000500,9.6
221,0.057110,0.049761,0.073484,0.00082938,0.000000,0.1000,0.9676,0.000500,9.6
222,0.054383,0.046814,0.075685,0.00083244,0.000000,0.1000,0.9711,0.000500,9.6
223,0.057623,0.048978,0.086448,0.00083606,0.000000,0.1000,0.9963,0.000500,9.6
224,0.059676,0.052079,0.075964,0.00083752,0.000000,0.1000,1.0027,0.000500,9.6
225,0.055590,0.047725,0.078643,0.00083985,0.000000,0.1000,0.9615,0.000500,9.6
226,0.056768,0.048690,0.080779,0.00084235,0.000000,0.1000,0.9586,0.000500,9.6
227,0.056486,0.049285,0.072009,0.00084418,0.000000,0.1000,0.9733,0.000500,9.6
228,0.055305,0.047938,0.073666,0.00084714,0.000000,0.1000,0.9862,0.000500,9.6
229,0.056036,0.048031,0.080056,0.00084968,0.000000,0.1000,0.9848,0.000500,9.6
230,0.055960,0.048595,0.073643,0.00085060,0.000000,0.1000,0.9710,0.000500,9.6
231,0.056009,0.048332,0.076770,0.00085272,0.000000,0.1000,0.9700,0.000500,9.6
232,0.055128,0.047232,0.078966,0.00085563,0.000000,0.1000,0.9833,0.000500,9.6
233,0.054897,0.047477,0.074200,0.00085764,0.000000,0.1000,0.9867,0.000500,9.6
234,0.054759,0.047619,0.071400,0.00085985,0.000000,0.1000,0.9776,0.000500,9.6
235,0.054908,0.047246,0.076620,0.00086246,0.000000,0.1000,0.9672,0.000500,9.6
236,0.054371,0.046893,0.074774,0.00086446,0.000000,0.1000,0.9579,0.000500,9.6
237,0.053853,0.046571,0.072818,0.00086706,0.000000,0.1000,0.9679,0.000500,9.6
238,0.054485,0.047029,0.074558,0.00087016,0.000000,0.1000,0.9875,0.000500,9.6
239,0.054308,0.046905,0.074031,0.00087244,0.000000,0.1000,0.9935,0.000500,9.6
240,0.053188,0.046093,0.070947,0.00087476,0.000000,0.1000,0.9791,0.000500,9.6
241,0.053788,0.046562,0.072258,0.00087735,0.000000,0.1000,0.9677,0.000500,9.6
242,0.053549,0.046433,0.071151,0.00087982,0.000000,0.1000,0.9678,0.000500,9.6
243,0.053248,0.046093,0.071547,0.00088282,0.000000,0.1000,0.9764,0.000500,9.6
244,0.053364,0.046261,0.071024,0.00088572,0.000000,0.1000,0.9790,0.000500,9.6
245,0.053255,0.046191,0.070635,0.00088833,0.000000,0.1000,0.9761,0.000500,9.6
246,0.053188,0.046080,0.071081,0.00089126,0.000000,0.1000,0.9749,0.000500,9.6
247,0.052744,0.045838,0.069054,0.00089419,0.000000,0.1000,0.9771,0.000500,9.6
248,0.052848,0.046012,0.068367,0.00089711,0.000000,0.1000,0.9778,0.000500,9.6
249,0.052815,0.045800,0.070145,0.00089989,0.000000,0.1000,0.9719,0.000500,9.6
250,0.052745,0.045656,0.070887,0.00090255,0.000000,0.1000,0.9657,0.000500,9.6
251,0.052627,0.045662,0.069640,0.00090550,0.000000,0.1000,0.9701,0.000500,9.6
252,0.052592,0.045564,0.070280,0.00090855,0.000000,0.1000,0.9823,0.000500,9.6
253,0.052517,0.045516,0.070007,0.00091162,0.000000,0.1000,0.9819,0.000500,9.6
254,0.052593,0.045922,0.066703,0.00091430,0.000000,0.1000,0.9722,0.000500,9.6
255,0.054092,0.046604,0.074881,0.00091762,0.000000,0.1000,0.9685,0.000500,9.6
256,0.059890,0.053258,0.066325,0.00091912,0.000000,0.1000,0.9847,0.000500,9.6
257,0.053971,0.046633,0.073387,0.00092160,0.000000,0.1000,0.9473,0.000500,9.6
258,0.054287,0.046997,0.072896,0.00092426,0.000000,0.1000,0.9668,0.000500,9.6
259,0.059276,0.051827,0.074493,0.00092590,0.000000,0.1000,1.0096,0.000500,9.6
260,0.052363,0.045219,0.071436,0.00092847,0.000000,0.1000,0.9838,0.000500,9.6
261,0.056934,0.048392,0.085420,0.00093092,0.000000,0.1000,0.9778,0.000500,9.6
262,0.058294,0.051336,0.069577,0.00093096,0.000000,0.1000,0.9619,0.000500,9.6
263,0.056498,0.049443,0.070552,0.00093249,0.000000,0.1000,0.9610,0.000500,9.6
264,0.056492,0.048228,0.082638,0.00093581,0.000000,0.1000,0.9844,0.000500,9.6
265,0.053226,0.045722,0.075036,0.00093766,0.000000,0.1000,0.9959,0.000500,9.6
266,0.056705,0.049639,0.070664,0.00093919,0.000000,0.1000,1.0005,0.000500,9.6
267,0.052400,0.045506,0.068940,0.00094183,0.000000,0.1000,0.9688,0.000500,9.6
268,0.056799,0.048772,0.080262,0.00094505,0.000000,0.1000,0.9646,0.000500,9.6
269,0.053867,0.047011,0.068559,0.00094545,0.000000,0.1000,0.9486,0.000500,9.6
270,0.054490,0.047684,0.068060,0.00094697,0.000000,0.1000,0.9725,0.000500,9.6
271,0.052712,0.045354,0.073583,0.00094963,0.000000,0.1000,1.0003,0.000500,9.6
272,0.053366,0.045988,0.073779,0.00095136,0.000000,0.1000,0.9998,0.000500,9.6
273,0.053295,0.046536,0.067581,0.00095206,0.000000,0.1000,0.9778,0.000500,9.6
274,0.052562,0.045786,0.067751,0.00095411,0.000000,0.1000,0.9630,0.000500,9.6
275,0.053004,0.045846,0.071577,0.00095750,0.000000,0.1000,0.9658,0.000500,9.6
276,0.051658,0.044978,0.066798,0.00096003,0.000000,0.1000,0.9645,0.000500,9.6
277,0.052636,0.046108,0.065274,0.00096259,0.000000,0.1000,0.9769,0.000500,9.6
278,0.052088,0.045151,0.069370,0.00096546,0.000000,0.1000,0.9874,0.000500,9.6
279,0.051488,0.044709,0.067795,0.00096691,0.000000,0.1000,0.9811,0.000500,9.6
280,0.051828,0.045421,0.064073,0.00096795,0.000000,0.1000,0.9681,0.000500,9.6
281,0.051348,0.044758,0.065899,0.00097020,0.000000,0.1000,0.9644,0.000500,9.6
282,0.051734,0.044922,0.068125,0.00097283,0.000000,0.1000,0.9703,0.000500,9.6
283,0.051549,0.045119,0.064299,0.00097492,0.000000,0.1000,0.9711,0.000500,9.6
284,0.050946,0.044384,0.065622,0.00097791,0.000000,0.1000,0.9743,0.000500,9.6
285,0.051545,0.044715,0.068308,0.00098084,0.000000,0.1000,0.9782,0.000500,9.6
286,0.051561,0.045181,0.063800,0.00098256,0.000000,0.1000,0.9771,0.000500,9.6
287,0.050789,0.044289,0.064992,0.00098502,0.000000,0.1000,0.9769,0.000500,9.6
288,0.050942,0.044390,0.065519,0.00098734,0.000000,0.1000,0.9746,0.000500,9.6
289,0.051340,0.045086,0.062533,0.00098915,0.000000,0.1000,0.9718,0.000500,9.6
290,0.050637,0.044112,0.065245,0.00099219,0.000000,0.1000,0.9740,0.000500,9.6
291,0.050588,0.044015,0.065735,0.00099509,0.000000,0.1000,0.9749,0.000500,9.6
292,0.051213,0.044971,0.062421,0.00099746,0.000000,0.1000,0.9725,0.000500,9.6
293,0.051017,0.044395,0.066216,0.00100072,0.000000,0.1000,0.9741,0.000500,9.6
294,0.050410,0.044057,0.063537,0.00100283,0.000000,0.1000,0.9764,0.000500,9.6
295,0.050287,0.043931,0.063562,0.00100543,0.000000,0.1000,0.9797,0.000500,9.6
