epoch,L_total,L_sdf,L_eik,L_z,L_2nd,eik_weight,grad_norm_mean,lr,time_s
134,0.072560,0.043848,0.287123,0.00028485,0.000000,0.1000,0.6444,0.000500,9.4
135,0.071467,0.043299,0.281680,0.00028673,0.000000,0.1000,0.6467,0.000500,9.4
136,0.071299,0.042748,0.285513,0.00028837,0.000000,0.1000,0.6402,0.000500,9.4
137,0.071211,0.042708,0.285027,0.00029010,0.000000,0.1000,0.6503,0.000500,9.4
138,0.071222,0.043116,0.281067,0.00029204,0.000000,0.1000,0.6558,0.000500,9.4
139,0.072698,0.043801,0.288973,0.00029379,0.000000,0.1000,0.6323,0.000500,9.4
140,0.073161,0.045658,0.275029,0.00029598,0.000000,0.1000,0.6532,0.000500,9.4
141,0.075065,0.046042,0.290234,0.00029734,0.000000,0.1000,0.6364,0.000500,9.4
142,0.072659,0.045185,0.274738,0.00029939,0.000000,0.1000,0.6623,0.000500,9.4
143,0.071748,0.042984,0.287637,0.00030081,0.000000,0.1000,0.6351,0.000500,9.4
144,0.071022,0.042474,0.285475,0.00030249,0.000000,0.1000,0.6422,0.000500,9.4
145,0.071600,0.043757,0.278423,0.00030431,0.000000,0.1000,0.6621,0.000500,9.4
146,0.073752,0.044645,0.291075,0.00030585,0.000000,0.1000,0.6369,0.000500,9.4
147,0.072527,0.044583,0.279440,0.00030799,0.000000,0.1000,0.6476,0.000500,9.4
148,0.071388,0.042458,0.289300,0.00030942,0.000000,0.1000,0.6344,0.000500,9.4
149,0.071178,0.042400,0.287775,0.00031102,0.000000,0.1000,0.6492,0.000500,9.4
150,0.071870,0.043862,0.280084,0.00031299,0.000000,0.1000,0.6615,0.000500,9.4
151,0.073467,0.043941,0.295267,0.00031459,0.000000,0.1000,0.6268,0.000500,9.4
152,0.071783,0.043125,0.286583,0.00031666,0.000000,0.1000,0.6368,0.000500,9.4
153,0.070896,0.041958,0.289377,0.00031815,0.000000,0.1000,0.6473,0.000500,9.4
154,0.072320,0.042899,0.294215,0.00031970,0.000000,0.1000,0.6464,0.000500,9.4
155,0.072482,0.044247,0.282344,0.00032183,0.000000,0.1000,0.6520,0.000500,9.4
156,0.073031,0.043103,0.299280,0.00032332,0.000000,0.1000,0.6197,0.000500,9.4
157,0.071015,0.041914,0.291002,0.00032511,0.000000,0.1000,0.6371,0.000500,9.4
158,0.071073,0.042567,0.285064,0.00032672,0.000000,0.1000,0.6623,0.000500,9.4
159,0.073622,0.043843,0.297783,0.00032823,0.000000,0.1000,0.6400,0.000500,9.4
160,0.072647,0.044511,0.281364,0.00033040,0.000000,0.1000,0.6452,0.000500,9.4
161,0.071758,0.042162,0.295961,0.00033174,0.000000,0.1000,0.6261,0.000500,9.4
162,0.070820,0.041654,0.291662,0.00033326,0.000000,0.1000,0.6464,0.000500,9.4
163,0.071450,0.043365,0.280850,0.00033498,0.000000,0.1000,0.6660,0.000500,9.4
164,0.073752,0.044025,0.297270,0.00033635,0.000000,0.1000,0.6327,0.000500,9.4
165,0.071630,0.043441,0.281889,0.00033834,0.000000,0.1000,0.6400,0.000500,9.4
166,0.070309,0.041525,0.287846,0.00033960,0.000000,0.1000,0.6433,0.000500,9.4
167,0.071389,0.042466,0.289226,0.00034093,0.000000,0.1000,0.6548,0.000500,9.4
168,0.071586,0.044130,0.274560,0.00034281,0.000000,0.1000,0.6622,0.000500,9.4
169,0.072722,0.043585,0.291361,0.00034406,0.000000,0.1000,0.6277,0.000500,9.4
170,0.070168,0.042123,0.280452,0.00034581,0.000000,0.1000,0.6385,0.000500,9.4
171,0.069819,0.042257,0.275617,0.00034718,0.000000,0.1000,0.6656,0.000500,9.4
172,0.072541,0.044010,0.285309,0.00034848,0.000000,0.1000,0.6569,0.000500,9.4
173,0.071516,0.044478,0.270383,0.00035057,0.000000,0.1000,0.6547,0.000500,9.4
174,0.070678,0.042415,0.282632,0.00035183,0.000000,0.1000,0.6311,0.000500,9.4
175,0.069797,0.041860,0.279368,0.00035328,0.000000,0.1000,0.6464,0.000500,9.4
176,0.071025,0.044303,0.267216,0.00035497,0.000000,0.1000,0.6780,0.000500,9.4
177,0.072162,0.044041,0.281207,0.00035618,0.000000,0.1000,0.6573,0.000500,9.4
178,0.069942,0.042585,0.273573,0.00035821,0.000000,0.1000,0.6459,0.000500,9.4
179,0.069537,0.041991,0.275461,0.00035971,0.000000,0.1000,0.6431,0.000500,9.4
180,0.071104,0.043125,0.279798,0.00036091,0.000000,0.1000,0.6559,0.000500,9.4
181,0.070569,0.043824,0.267442,0.00036279,0.000000,0.1000,0.6748,0.000500,9.4
182,0.069614,0.041832,0.277822,0.00036422,0.000000,0.1000,0.6505,0.000500,9.4
183,0.069497,0.041722,0.277748,0.00036600,0.000000,0.1000,0.6411,0.000500,9.4
184,0.069596,0.042642,0.269535,0.00036780,0.000000,0.1000,0.6572,0.000500,9.4
185,0.070480,0.042666,0.278139,0.00036912,0.000000,0.1000,0.6590,0.000500,9.4
186,0.068876,0.041972,0.269042,0.00037111,0.000000,0.1000,0.6628,0.000500,9.4
187,0.068820,0.041509,0.273108,0.00037283,0.000000,0.1000,0.6486,0.000500,9.4
188,0.069186,0.041746,0.274396,0.00037449,0.000000,0.1000,0.6500,0.000500,9.4
189,0.069024,0.042585,0.264392,0.00037643,0.000000,0.1000,0.6681,0.000500,9.4
190,0.070159,0.042671,0.274882,0.00037795,0.000000,0.1000,0.6594,0.000500,9.4
191,0.068999,0.042564,0.264350,0.00038015,0.000000,0.1000,0.6587,0.000500,9.4
192,0.068950,0.041774,0.271768,0.00038167,0.000000,0.1000,0.6513,0.000500,9.4
193,0.068043,0.041424,0.266191,0.00038351,0.000000,0.1000,0.6627,0.000500,9.4
194,0.068036,0.041458,0.265778,0.00038526,0.000000,0.1000,0.6676,0.000500,9.4
195,0.068267,0.041463,0.268044,0.00038707,0.000000,0.1000,0.6598,0.000500,9.4
196,0.068476,0.042264,0.262115,0.00038918,0.000000,0.1000,0.6590,0.000500,9.4
197,0.070177,0.043187,0.269900,0.00039060,0.000000,0.1000,0.6600,0.000500,9.4
198,0.070991,0.045444,0.255473,0.00039288,0.000000,0.1000,0.6718,0.000500,9.4
199,0.071099,0.044113,0.269862,0.00039389,0.000000,0.1000,0.6605,0.000500,9.4
200,0.068882,0.042897,0.259847,0.00039593,0.000000,0.1000,0.6614,0.000500,9.4
201,0.068214,0.041615,0.265983,0.00039707,0.000000,0.1000,0.6602,0.000500,9.4
202,0.067646,0.041297,0.263493,0.00039861,0.000000,0.1000,0.6677,0.000500,9.4
203,0.067770,0.041548,0.262229,0.00040024,0.000000,0.1000,0.6669,0.000500,9.4
204,0.068737,0.042034,0.267025,0.00040164,0.000000,0.1000,0.6590,0.000500,9.4
205,0.069651,0.043553,0.260975,0.00040368,0.000000,0.1000,0.6615,0.000500,9.4
206,0.071017,0.044085,0.269318,0.00040459,0.000000,0.1000,0.6619,0.000500,9.4
207,0.069857,0.043666,0.261914,0.00040659,0.000000,0.1000,0.6665,0.000500,9.4
208,0.068716,0.041736,0.269798,0.00040757,0.000000,0.1000,0.6585,0.000500,9.4
209,0.067771,0.040987,0.267833,0.00040920,0.000000,0.1000,0.6598,0.000500,9.4
210,0.067822,0.041154,0.266680,0.00041070,0.000000,0.1000,0.6648,0.000500,9.4
211,0.068869,0.041780,0.270893,0.00041199,0.000000,0.1000,0.6615,0.000500,9.4
212,0.069233,0.042963,0.262697,0.00041399,0.000000,0.1000,0.6633,0.000500,9.4
213,0.069618,0.042561,0.270574,0.00041506,0.000000,0.1000,0.6565,0.000500,9.4
214,0.068254,0.042020,0.262334,0.00041697,0.000000,0.1000,0.6639,0.000500,9.4
215,0.067592,0.041070,0.265219,0.00041822,0.000000,0.1000,0.6657,0.000500,9.4
216,0.067175,0.040930,0.262455,0.00041986,0.000000,0.1000,0.6668,0.000500,9.4
217,0.067182,0.041241,0.259409,0.00042164,0.000000,0.1000,0.6661,0.000500,9.4
218,0.068151,0.041922,0.262294,0.00042306,0.000000,0.1000,0.6655,0.000500,9.4
219,0.069011,0.043656,0.253547,0.00042524,0.000000,0.1000,0.6711,0.000500,9.4
220,0.070875,0.044673,0.262013,0.00042626,0.000000,0.1000,0.6668,0.000500,9.4
221,0.067499,0.042117,0.253819,0.00042836,0.000000,0.1000,0.6671,0.000500,9.4
222,0.066487,0.041022,0.254655,0.00042968,0.000000,0.1000,0.6704,0.000500,9.4
223,0.067009,0.041567,0.254426,0.00043113,0.000000,0.1000,0.6752,0.000500,9.4
224,0.068832,0.044150,0.246815,0.00043326,0.000000,0.1000,0.6758,0.000500,9.4
225,0.071834,0.046222,0.256113,0.00043420,0.000000,0.1000,0.6696,0.000500,9.4
226,0.066245,0.041345,0.249001,0.00043621,0.000000,0.1000,0.6672,0.000500,9.4
227,0.068416,0.044149,0.242675,0.00043792,0.000000,0.1000,0.6805,0.000500,9.4
228,0.075580,0.050298,0.252817,0.00043851,0.000000,0.1000,0.6844,0.000500,9.4
229,0.068209,0.043438,0.247705,0.00044015,0.000000,0.1000,0.6816,0.000500,9.4
230,0.089140,0.065601,0.235390,0.00044291,0.000000,0.1000,0.6737,0.000500,9.4
231,0.092515,0.068589,0.239255,0.00044411,0.000000,0.1000,0.6587,0.000500,9.4
232,0.068728,0.043863,0.248649,0.00044389,0.000000,0.1000,0.6444,0.000500,9.4
233,0.098228,0.072355,0.258731,0.00044278,0.000000,0.1000,0.6794,0.000500,9.4
234,0.108353,0.082227,0.261261,0.00044255,0.000000,0.1000,0.7044,0.000500,9.7
235,0.081364,0.056146,0.252179,0.00044298,0.000000,0.1000,0.7212,0.000500,9.4
236,0.081577,0.058068,0.235090,0.00044440,0.000000,0.1000,0.7171,0.000500,9.4
237,0.093069,0.069370,0.236985,0.00044486,0.000000,0.1000,0.6846,0.000500,9.4
238,0.076896,0.051805,0.250907,0.00044433,0.000000,0.1000,0.6383,0.000500,9.4
239,0.078933,0.052348,0.265851,0.00044277,0.000000,0.1000,0.6226,0.000500,9.4
240,0.086328,0.059353,0.269750,0.00044207,0.000000,0.1000,0.6227,0.000500,9.4
241,0.072759,0.046370,0.263884,0.00044202,0.000000,0.1000,0.6306,0.000500,9.4
242,0.080718,0.055802,0.249159,0.00044251,0.000000,0.1000,0.6704,0.000500,9.4
243,0.088870,0.064380,0.244900,0.00044228,0.000000,0.1000,0.6990,0.000500,9.4
244,0.074515,0.049278,0.252371,0.00044145,0.000000,0.1000,0.6951,0.000500,9.4
245,0.078851,0.051848,0.270025,0.00044037,0.000000,0.1000,0.6630,0.000500,9.4
246,0.089779,0.062123,0.276561,0.00043993,0.000000,0.1000,0.6461,0.000500,9.4
247,0.078980,0.051446,0.275336,0.00043988,0.000000,0.1000,0.6380,0.000500,9.4
248,0.071253,0.044779,0.264741,0.00044028,0.000000,0.1000,0.6460,0.000500,9.4
249,0.078826,0.053070,0.257563,0.00044007,0.000000,0.1000,0.6668,0.000500,9.4
250,0.072392,0.046424,0.259680,0.00043932,0.000000,0.1000,0.6689,0.000500,9.4
251,0.073151,0.046032,0.271182,0.00043831,0.000000,0.1000,0.6538,0.000500,9.4
252,0.076452,0.049271,0.271807,0.00043799,0.000000,0.1000,0.6569,0.000500,9.4
253,0.068364,0.042024,0.263395,0.00043816,0.000000,0.1000,0.6722,0.000500,9.4
254,0.072610,0.047246,0.253645,0.00043886,0.000000,0.1000,0.6824,0.000500,9.4
255,0.071242,0.045567,0.256750,0.00043925,0.000000,0.1000,0.6627,0.000500,9.4
256,0.069908,0.042974,0.269340,0.00043922,0.000000,0.1000,0.6356,0.000500,9.4
257,0.073280,0.046056,0.272241,0.00043940,0.000000,0.1000,0.6371,0.000500,9.4
258,0.067658,0.041224,0.264335,0.00044001,0.000000,0.1000,0.6609,0.000500,9.4
259,0.071108,0.045533,0.255756,0.00044083,0.000000,0.1000,0.6906,0.000500,9.4
260,0.068743,0.042807,0.259361,0.00044150,0.000000,0.1000,0.6820,0.000500,9.4
261,0.069945,0.042956,0.269894,0.00044223,0.000000,0.1000,0.6516,0.000500,9.4
262,0.070714,0.043567,0.271474,0.00044332,0.000000,0.1000,0.6422,0.000500,9.4
263,0.068182,0.041692,0.264897,0.00044468,0.000000,0.1000,0.6525,0.000500,9.4
264,0.069981,0.044079,0.259021,0.00044571,0.000000,0.1000,0.6719,0.000500,9.4
265,0.067349,0.041177,0.261719,0.00044633,0.000000,0.1000,0.6734,0.000500,9.4
266,0.069868,0.043285,0.265828,0.00044715,0.000000,0.1000,0.6659,0.000500,9.4
267,0.067669,0.041417,0.262516,0.00044849,0.000000,0.1000,0.6656,0.000500,9.4
268,0.068374,0.042744,0.256296,0.00045010,0.000000,0.1000,0.6697,0.000500,9.4
269,0.067777,0.042123,0.256539,0.00045133,0.000000,0.1000,0.6644,0.000500,9.4
270,0.067823,0.041754,0.260686,0.00045222,0.000000,0.1000,0.6587,0.000500,9.4
271,0.067906,0.041980,0.259261,0.00045337,0.000000,0.1000,0.6661,0.000500,9.4
272,0.066863,0.041587,0.252758,0.00045492,0.000000,0.1000,0.6806,0.000500,9.4
273,0.067270,0.042119,0.251504,0.00045646,0.000000,0.1000,0.6791,0.000500,9.4
274,0.066805,0.041192,0.256131,0.00045780,0.000000,0.1000,0.6644,0.000500,9.4
275,0.067465,0.041766,0.256997,0.00045933,0.000000,0.1000,0.6612,0.000500,9.4
276,0.066538,0.041266,0.252723,0.00046113,0.000000,0.1000,0.6710,0.000500,9.4
277,0.066734,0.041643,0.250910,0.00046274,0.000000,0.1000,0.6794,0.000500,9.4
278,0.066433,0.041082,0.253512,0.00046417,0.000000,0.1000,0.6757,0.000500,9.4
279,0.066630,0.041233,0.253965,0.00046593,0.000000,0.1000,0.6710,0.000500,9.4
280,0.066408,0.041305,0.251029,0.00046797,0.000000,0.1000,0.6716,0.000500,9.4
281,0.066200,0.041101,0.250990,0.00046967,0.000000,0.1000,0.6727,0.000500,9.4
282,0.066474,0.041195,0.252784,0.00047113,0.000000,0.1000,0.6743,0.000500,9.4
283,0.065901,0.040777,0.251238,0.00047298,0.000000,0.1000,0.6784,0.000500,9.4
284,0.066290,0.041262,0.250286,0.00047501,0.000000,0.1000,0.6774,0.000500,9.4
285,0.065893,0.040610,0.252831,0.00047674,0.000000,0.1000,0.6706,0.000500,9.4
286,0.066284,0.040849,0.254346,0.00047848,0.000000,0.1000,0.6700,0.000500,9.3
287,0.066009,0.040705,0.253046,0.00048048,0.000000,0.1000,0.6756,0.000500,9.4
288,0.065846,0.040467,0.253790,0.00048230,0.000000,0.1000,0.6770,0.000500,9.4
289,0.066298,0.040656,0.256414,0.00048409,0.000000,0.1000,0.6723,0.000500,9.4
290,0.065990,0.040422,0.255676,0.00048620,0.000000,0.1000,0.6700,0.000500,9.4
291,0.065940,0.040421,0.255188,0.00048811,0.000000,0.1000,0.6714,0.000500,9.4
292,0.066205,0.040561,0.256444,0.00048976,0.000000,0.1000,0.6740,0.000500,9.4
293,0.065607,0.040228,0.253786,0.00049178,0.000000,0.1000,0.6769,0.000500,9.4
294,0.065582,0.040305,0.252761,0.00049374,0.000000,0.1000,0.6752,0.000500,9.4
295,0.065866,0.040465,0.254010,0.00049553,0.000000,0.1000,0.6726,0.000500,9.4
