epoch,L_total,L_sdf,L_eik,L_z,L_2nd,eik_weight,grad_norm_mean,lr,time_s
23,0.094000,0.085922,0.702489,0.00013659,0.000000,0.0115,0.1731,0.000500,9.4
24,0.093254,0.085162,0.674338,0.00013823,0.000000,0.0120,0.1940,0.000500,9.4
25,0.091511,0.083393,0.649393,0.00014013,0.000000,0.0125,0.2152,0.000500,9.4
26,0.089575,0.081425,0.626956,0.00014225,0.000000,0.0130,0.2383,0.000500,9.4
27,0.088052,0.079896,0.604163,0.00014447,0.000000,0.0135,0.2668,0.000500,9.4
28,0.085405,0.077349,0.575428,0.00014669,0.000000,0.0140,0.3073,0.000500,9.4
29,0.083909,0.075939,0.549651,0.00014903,0.000000,0.0145,0.3576,0.000500,9.4
30,0.083069,0.074809,0.550654,0.00015153,0.000000,0.0150,0.3772,0.000500,9.4
31,0.081692,0.072923,0.565743,0.00015409,0.000000,0.0155,0.3610,0.000500,9.4
32,0.081473,0.072329,0.571509,0.00015654,0.000000,0.0160,0.3437,0.000500,9.4
33,0.079911,0.070780,0.553385,0.00015879,0.000000,0.0165,0.3551,0.000500,9.4
34,0.078141,0.069357,0.516666,0.00016085,0.000000,0.0170,0.3904,0.000500,9.4
35,0.076264,0.067806,0.483306,0.00016259,0.000000,0.0175,0.4233,0.000500,9.4
36,0.073846,0.065396,0.469460,0.00016396,0.000000,0.0180,0.4336,0.000500,9.4
37,0.071446,0.063080,0.452175,0.00016518,0.000000,0.0185,0.4519,0.000500,9.4
38,0.068710,0.060702,0.421514,0.00016645,0.000000,0.0190,0.5024,0.000500,9.4
39,0.066910,0.058704,0.420841,0.00016792,0.000000,0.0195,0.5396,0.000500,9.4
40,0.067129,0.057971,0.457920,0.00016946,0.000000,0.0200,0.5372,0.000500,9.4
41,0.068207,0.058028,0.496567,0.00017091,0.000000,0.0205,0.5182,0.000500,9.4
42,0.068734,0.057890,0.516391,0.00017232,0.000000,0.0210,0.5020,0.000500,9.4
43,0.068988,0.057803,0.520237,0.00017373,0.000000,0.0215,0.4965,0.000500,9.4
44,0.068317,0.057014,0.513808,0.00017512,0.000000,0.0220,0.5054,0.000500,9.4
45,0.067550,0.056433,0.494061,0.00017642,0.000000,0.0225,0.5268,0.000500,9.4
46,0.066690,0.055996,0.464981,0.00017752,0.000000,0.0230,0.5433,0.000500,9.4
47,0.065905,0.055270,0.452542,0.00017840,0.000000,0.0235,0.5298,0.000500,9.4
48,0.065853,0.054987,0.452745,0.00017920,0.000000,0.0240,0.5116,0.000500,9.4
49,0.065465,0.054647,0.441569,0.00018006,0.000000,0.0245,0.5228,0.000500,9.4
50,0.065096,0.054071,0.440996,0.00018095,0.000000,0.0250,0.5342,0.000500,9.4
51,0.065367,0.053567,0.462742,0.00018184,0.000000,0.0255,0.5266,0.000500,9.4
52,0.065619,0.053098,0.481587,0.00018274,0.000000,0.0260,0.5223,0.000500,9.4
53,0.065690,0.052644,0.492315,0.00018364,0.000000,0.0265,0.5238,0.000500,9.4
54,0.066269,0.052591,0.506595,0.00018449,0.000000,0.0270,0.5151,0.000500,9.4
55,0.066445,0.052269,0.515508,0.00018530,0.000000,0.0275,0.5080,0.000500,9.4
56,0.066023,0.051850,0.506196,0.00018610,0.000000,0.0280,0.5194,0.000500,9.4
57,0.065390,0.051515,0.486848,0.00018686,0.000000,0.0285,0.5359,0.000500,9.4
58,0.064898,0.051073,0.476722,0.00018759,0.000000,0.0290,0.5337,0.000500,9.4
59,0.064697,0.050879,0.468409,0.00018838,0.000000,0.0295,0.5297,0.000500,9.4
60,0.064151,0.050471,0.456011,0.00018930,0.000000,0.0300,0.5382,0.000500,9.4
61,0.064133,0.050055,0.461575,0.00019034,0.000000,0.0305,0.5360,0.000500,9.4
62,0.063965,0.049464,0.467771,0.00019150,0.000000,0.0310,0.5393,0.000500,9.4
63,0.063761,0.049098,0.465500,0.00019270,0.000000,0.0315,0.5512,0.000500,9.4
64,0.064039,0.048706,0.479174,0.00019387,0.000000,0.0320,0.5366,0.000500,9.4
65,0.063286,0.048230,0.463265,0.00019503,0.000000,0.0325,0.5529,0.000500,9.4
66,0.063395,0.047833,0.471567,0.00019609,0.000000,0.0330,0.5368,0.000500,9.4
67,0.062187,0.047571,0.436297,0.00019718,0.000000,0.0335,0.5780,0.000500,9.4
68,0.064087,0.048058,0.471436,0.00019814,0.000000,0.0340,0.5318,0.000500,9.4
69,0.062411,0.048145,0.413508,0.00019916,0.000000,0.0345,0.6004,0.000500,9.4
70,0.063383,0.046924,0.470267,0.00019997,0.000000,0.0350,0.5264,0.000500,9.4
71,0.062004,0.045701,0.459242,0.00020089,0.000000,0.0355,0.5474,0.000500,9.4
72,0.062102,0.046892,0.422506,0.00020185,0.000000,0.0360,0.6051,0.000500,9.4
73,0.062859,0.045830,0.466552,0.00020252,0.000000,0.0365,0.5440,0.000500,9.4
74,0.061384,0.044703,0.450838,0.00020319,0.000000,0.0370,0.5512,0.000500,9.3
75,0.061046,0.045611,0.411602,0.00020391,0.000000,0.0375,0.5933,0.000500,9.4
76,0.061473,0.044511,0.446369,0.00020451,0.000000,0.0380,0.5474,0.000500,9.4
77,0.061033,0.044129,0.439051,0.00020518,0.000000,0.0385,0.5594,0.000500,9.4
78,0.060365,0.044808,0.398900,0.00020588,0.000000,0.0390,0.6108,0.000500,9.4
79,0.060877,0.043596,0.437484,0.00020641,0.000000,0.0395,0.5561,0.000500,9.4
80,0.060953,0.043431,0.438060,0.00020704,0.000000,0.0400,0.5545,0.000500,9.4
81,0.060261,0.043768,0.407235,0.00020776,0.000000,0.0405,0.6000,0.000500,9.4
82,0.060517,0.042773,0.432782,0.00020838,0.000000,0.0410,0.5684,0.000500,9.4
83,0.061069,0.042930,0.437084,0.00020902,0.000000,0.0415,0.5613,0.000500,9.4
84,0.060010,0.043015,0.404646,0.00020970,0.000000,0.0420,0.5980,0.000500,9.4
85,0.060141,0.042287,0.420092,0.00021030,0.000000,0.0425,0.5703,0.000500,9.4
86,0.060512,0.042265,0.424339,0.00021096,0.000000,0.0430,0.5627,0.000500,9.4
87,0.059684,0.042496,0.395138,0.00021169,0.000000,0.0435,0.6014,0.000500,9.4
88,0.060170,0.041910,0.414999,0.00021230,0.000000,0.0440,0.5719,0.000500,9.4
89,0.059963,0.041685,0.410724,0.00021294,0.000000,0.0445,0.5734,0.000500,9.4
90,0.059589,0.041955,0.391867,0.00021363,0.000000,0.0450,0.5973,0.000500,9.4
91,0.060619,0.041783,0.413986,0.00021429,0.000000,0.0455,0.5689,0.000500,9.4
92,0.059616,0.041386,0.396302,0.00021501,0.000000,0.0460,0.5908,0.000500,9.4
93,0.059504,0.041248,0.392592,0.00021569,0.000000,0.0465,0.5915,0.000500,9.3
94,0.060514,0.041528,0.403952,0.00021633,0.000000,0.0470,0.5713,0.000500,9.4
95,0.059492,0.041604,0.376578,0.00021702,0.000000,0.0475,0.6043,0.000500,9.4
96,0.060468,0.041398,0.397291,0.00021759,0.000000,0.0480,0.5750,0.000500,9.4
97,0.059381,0.041092,0.377093,0.00021821,0.000000,0.0485,0.5995,0.000500,9.3
98,0.059601,0.040806,0.383576,0.00021874,0.000000,0.0490,0.5885,0.000500,9.3
99,0.059582,0.040786,0.379700,0.00021930,0.000000,0.0495,0.5921,0.000500,9.3
100,0.059271,0.040815,0.369105,0.00021988,0.000000,0.0500,0.6034,0.000500,9.3
101,0.060442,0.041133,0.382356,0.00022041,0.000000,0.0505,0.5812,0.000500,9.3
102,0.059785,0.041869,0.351298,0.00022105,0.000000,0.0510,0.6194,0.000500,9.3
103,0.063284,0.043190,0.390170,0.00022148,0.000000,0.0515,0.5676,0.000500,9.3
104,0.060413,0.042300,0.348318,0.00022209,0.000000,0.0520,0.6162,0.000500,9.3
105,0.060346,0.040641,0.375341,0.00022247,0.000000,0.0525,0.5839,0.000500,9.3
106,0.060223,0.040649,0.369311,0.00022291,0.000000,0.0530,0.6031,0.000500,9.3
107,0.060123,0.041573,0.346715,0.00022337,0.000000,0.0535,0.6302,0.000500,9.3
108,0.062411,0.041891,0.379985,0.00022370,0.000000,0.0540,0.5707,0.000500,9.3
109,0.060159,0.040670,0.357598,0.00022418,0.000000,0.0545,0.5935,0.000500,9.3
110,0.059962,0.040942,0.345826,0.00022468,0.000000,0.0550,0.6249,0.000500,9.3
111,0.063723,0.042926,0.374725,0.00022507,0.000000,0.0555,0.5905,0.000500,9.3
112,0.060748,0.041651,0.341004,0.00022560,0.000000,0.0560,0.6208,0.000500,9.3
113,0.060939,0.040500,0.361742,0.00022597,0.000000,0.0565,0.5845,0.000500,9.3
114,0.061870,0.040834,0.369053,0.00022639,0.000000,0.0570,0.5892,0.000500,9.3
115,0.061170,0.041606,0.340249,0.00022693,0.000000,0.0575,0.6443,0.000500,9.3
116,0.060876,0.040045,0.359144,0.00022734,0.000000,0.0580,0.6065,0.000500,9.3
117,0.061912,0.040558,0.365030,0.00022780,0.000000,0.0585,0.5808,0.000500,9.3
118,0.061023,0.040897,0.341119,0.00022833,0.000000,0.0590,0.6122,0.000500,9.3
119,0.061198,0.040159,0.353594,0.00022877,0.000000,0.0595,0.6079,0.000500,9.3
120,0.060993,0.040105,0.348130,0.00022930,0.000000,0.0600,0.6166,0.000500,9.3
121,0.060760,0.040477,0.335255,0.00022989,0.000000,0.0605,0.6186,0.000500,9.3
122,0.062212,0.040574,0.354727,0.00023041,0.000000,0.0610,0.5856,0.000500,9.3
123,0.060736,0.039855,0.339535,0.00023103,0.000000,0.0615,0.6153,0.000500,9.3
124,0.060872,0.040258,0.332489,0.00023164,0.000000,0.0620,0.6349,0.000500,9.3
125,0.062482,0.040700,0.348513,0.00023221,0.000000,0.0625,0.6009,0.000500,9.3
126,0.061881,0.041405,0.325013,0.00023296,0.000000,0.0630,0.6201,0.000500,9.3
127,0.062137,0.040249,0.344703,0.00023349,0.000000,0.0635,0.6004,0.000500,9.3
128,0.061124,0.039949,0.330857,0.00023413,0.000000,0.0640,0.6313,0.000500,9.3
129,0.060932,0.039937,0.325502,0.00023476,0.000000,0.0645,0.6282,0.000500,9.3
130,0.062839,0.040771,0.339503,0.00023534,0.000000,0.0650,0.5953,0.000500,9.3
131,0.061583,0.040948,0.315043,0.00023610,0.000000,0.0655,0.6274,0.000500,9.3
132,0.062517,0.040707,0.330465,0.00023663,0.000000,0.0660,0.6202,0.000500,9.3
133,0.061375,0.040604,0.312343,0.00023736,0.000000,0.0665,0.6408,0.000500,9.4
134,0.062559,0.040417,0.330482,0.00023792,0.000000,0.0670,0.6032,0.000500,9.3
135,0.061471,0.040060,0.317196,0.00023864,0.000000,0.0675,0.6227,0.000500,9.3
136,0.061663,0.039994,0.318667,0.00023928,0.000000,0.0680,0.6361,0.000500,9.3
137,0.061600,0.039799,0.318272,0.00024002,0.000000,0.0685,0.6262,0.000500,9.3
138,0.061772,0.040115,0.313874,0.00024079,0.000000,0.0690,0.6194,0.000500,9.3
139,0.062496,0.040363,0.318460,0.00024145,0.000000,0.0695,0.6244,0.000500,9.3
140,0.063059,0.042268,0.297021,0.00024237,0.000000,0.0700,0.6565,0.000500,9.3
141,0.068102,0.044837,0.329995,0.00024295,0.000000,0.0705,0.6056,0.000500,9.3
142,0.066077,0.044688,0.301250,0.00024400,0.000000,0.0710,0.6244,0.000500,9.3
143,0.063235,0.040178,0.322465,0.00024433,0.000000,0.0715,0.6078,0.000500,9.3
144,0.065634,0.042292,0.324184,0.00024474,0.000000,0.0720,0.6388,0.000500,9.3
145,0.065548,0.043978,0.297516,0.00024550,0.000000,0.0725,0.6680,0.000500,9.3
146,0.064604,0.040712,0.327292,0.00024595,0.000000,0.0730,0.5989,0.000500,9.3
147,0.065418,0.041138,0.330335,0.00024653,0.000000,0.0735,0.5952,0.000500,9.3
148,0.064645,0.042212,0.303143,0.00024728,0.000000,0.0740,0.6513,0.000500,9.3
149,0.063896,0.040129,0.319016,0.00024776,0.000000,0.0745,0.6340,0.000500,9.3
150,0.065009,0.040633,0.325016,0.00024844,0.000000,0.0750,0.6105,0.000500,9.3
151,0.064964,0.041858,0.306038,0.00024934,0.000000,0.0755,0.6289,0.000500,9.3
152,0.064007,0.039771,0.318896,0.00024993,0.000000,0.0760,0.6171,0.000500,9.3
153,0.065382,0.040785,0.321531,0.00025060,0.000000,0.0765,0.6286,0.000500,9.3
154,0.064818,0.041474,0.303172,0.00025156,0.000000,0.0770,0.6523,0.000500,9.3
155,0.064651,0.039917,0.319140,0.00025232,0.000000,0.0775,0.6110,0.000500,9.3
156,0.065344,0.040281,0.321319,0.00025312,0.000000,0.0780,0.6098,0.000500,9.3
157,0.064802,0.041031,0.302807,0.00025407,0.000000,0.0785,0.6524,0.000500,9.3
158,0.064668,0.039897,0.313558,0.00025487,0.000000,0.0790,0.6345,0.000500,9.3
159,0.064996,0.039954,0.314987,0.00025586,0.000000,0.0795,0.6157,0.000500,9.3
160,0.064887,0.040885,0.300032,0.00025691,0.000000,0.0800,0.6345,0.000500,9.3
161,0.065184,0.040232,0.309957,0.00025765,0.000000,0.0805,0.6283,0.000500,9.3
162,0.064179,0.039848,0.300375,0.00025867,0.000000,0.0810,0.6452,0.000500,9.3
163,0.064235,0.039953,0.297940,0.00025978,0.000000,0.0815,0.6354,0.000500,9.3
164,0.065303,0.040350,0.304305,0.00026079,0.000000,0.0820,0.6213,0.000500,9.3
165,0.064394,0.040458,0.290128,0.00026198,0.000000,0.0825,0.6491,0.000500,9.3
166,0.064941,0.040262,0.297345,0.00026300,0.000000,0.0830,0.6394,0.000500,9.3
167,0.064327,0.040305,0.287691,0.00026432,0.000000,0.0835,0.6432,0.000500,9.3
168,0.064810,0.040147,0.293613,0.00026546,0.000000,0.0840,0.6325,0.000500,9.3
169,0.064249,0.040325,0.283129,0.00026677,0.000000,0.0845,0.6545,0.000500,9.3
170,0.064944,0.040421,0.288513,0.00026800,0.000000,0.0850,0.6423,0.000500,9.3
171,0.065081,0.041401,0.276951,0.00026952,0.000000,0.0855,0.6486,0.000500,9.3
172,0.067692,0.042755,0.289961,0.00027057,0.000000,0.0860,0.6338,0.000500,9.3
173,0.068497,0.045498,0.265890,0.00027223,0.000000,0.0865,0.6650,0.000500,9.3
174,0.069072,0.043812,0.290341,0.00027286,0.000000,0.0870,0.6323,0.000500,9.3
175,0.065362,0.040981,0.278644,0.00027416,0.000000,0.0875,0.6460,0.000500,9.3
176,0.065181,0.040695,0.278251,0.00027511,0.000000,0.0880,0.6529,0.000500,9.3
177,0.068516,0.043027,0.288017,0.00027586,0.000000,0.0885,0.6402,0.000500,9.4
178,0.067536,0.043474,0.270363,0.00027725,0.000000,0.0890,0.6620,0.000500,9.3
179,0.066135,0.040647,0.284778,0.00027799,0.000000,0.0895,0.6334,0.000500,9.3
180,0.066267,0.040733,0.283711,0.00027892,0.000000,0.0900,0.6456,0.000500,9.3
181,0.067710,0.043351,0.269162,0.00028023,0.000000,0.0905,0.6765,0.000500,9.3
182,0.067192,0.041205,0.285574,0.00028111,0.000000,0.0910,0.6395,0.000500,9.3
183,0.066179,0.040297,0.282862,0.00028244,0.000000,0.0915,0.6369,0.000500,9.3
184,0.066985,0.041817,0.273570,0.00028374,0.000000,0.0920,0.6615,0.000500,9.3
185,0.068244,0.041851,0.285334,0.00028466,0.000000,0.0925,0.6454,0.000500,9.3
186,0.066389,0.040617,0.277112,0.00028616,0.000000,0.0930,0.6525,0.000500,9.3
187,0.066463,0.040375,0.279019,0.00028746,0.000000,0.0935,0.6443,0.000500,9.3
188,0.067809,0.041070,0.284456,0.00028857,0.000000,0.0940,0.6424,0.000500,9.3
189,0.067230,0.041452,0.272788,0.00029013,0.000000,0.0945,0.6668,0.000500,9.3
190,0.067028,0.040243,0.281947,0.00029140,0.000000,0.0950,0.6430,0.000500,9.3
191,0.066882,0.040130,0.280127,0.00029289,0.000000,0.0955,0.6431,0.000500,9.3
192,0.067122,0.041065,0.271423,0.00029447,0.000000,0.0960,0.6637,0.000500,9.3
193,0.068420,0.041326,0.280761,0.00029580,0.000000,0.0965,0.6454,0.000500,9.3
194,0.067545,0.041424,0.269292,0.00029768,0.000000,0.0970,0.6552,0.000500,9.3
195,0.067380,0.040401,0.276710,0.00029904,0.000000,0.0975,0.6442,0.000500,9.3
196,0.066840,0.040228,0.271547,0.00030066,0.000000,0.0980,0.6602,0.000500,9.3
197,0.066824,0.040420,0.268062,0.00030242,0.000000,0.0985,0.6606,0.000500,9.3
198,0.068268,0.041065,0.274778,0.00030402,0.000000,0.0990,0.6416,0.000500,9.3
199,0.068583,0.042643,0.260701,0.00030607,0.000000,0.0995,0.6619,0.000500,9.3
200,0.070640,0.043286,0.273541,0.00030721,0.000000,0.1000,0.6513,0.000500,9.3
201,0.069424,0.043786,0.256376,0.00030929,0.000000,0.1000,0.6711,0.000500,9.3
202,0.068807,0.041697,0.271101,0.00031038,0.000000,0.1000,0.6436,0.000500,9.3
203,0.066983,0.040598,0.263852,0.00031208,0.000000,0.1000,0.6566,0.000500,9.3
204,0.066862,0.040798,0.260642,0.00031354,0.000000,0.1000,0.6705,0.000500,9.3
205,0.068442,0.041834,0.266082,0.00031490,0.000000,0.1000,0.6553,0.000500,9.3
206,0.069588,0.044186,0.254021,0.00031701,0.000000,0.1000,0.6638,0.000500,9.3
207,0.069567,0.042879,0.266880,0.00031796,0.000000,0.1000,0.6461,0.000500,9.3
208,0.066855,0.041143,0.257113,0.00031972,0.000000,0.1000,0.6665,0.000500,9.3
209,0.066389,0.040540,0.258483,0.00032112,0.000000,0.1000,0.6674,0.000500,9.3
210,0.068001,0.041594,0.264069,0.00032254,0.000000,0.1000,0.6549,0.000500,9.3
211,0.068927,0.043551,0.253764,0.00032461,0.000000,0.1000,0.6685,0.000500,9.3
212,0.068916,0.042249,0.266675,0.00032571,0.000000,0.1000,0.6500,0.000500,9.3
213,0.066797,0.040874,0.259236,0.00032754,0.000000,0.1000,0.6647,0.000500,9.3
214,0.066550,0.040505,0.260449,0.00032905,0.000000,0.1000,0.6650,0.000500,9.3
215,0.067991,0.041422,0.265682,0.00033050,0.000000,0.1000,0.6553,0.000500,9.3
216,0.068573,0.043047,0.255269,0.00033257,0.000000,0.1000,0.6697,0.000500,9.3
217,0.068496,0.041881,0.266155,0.00033376,0.000000,0.1000,0.6522,0.000500,9.3
218,0.066600,0.040706,0.258938,0.00033561,0.000000,0.1000,0.6650,0.000500,9.3
219,0.066315,0.040371,0.259436,0.00033717,0.000000,0.1000,0.6664,0.000500,9.3
220,0.067392,0.041072,0.263194,0.00033874,0.000000,0.1000,0.6588,0.000500,9.3
221,0.067963,0.042566,0.253970,0.00034086,0.000000,0.1000,0.6701,0.000500,9.3
222,0.068847,0.042349,0.264970,0.00034215,0.000000,0.1000,0.6535,0.000500,9.3
223,0.067072,0.041517,0.255544,0.00034421,0.000000,0.1000,0.6674,0.000500,9.3
224,0.066341,0.040311,0.260301,0.00034570,0.000000,0.1000,0.6626,0.000500,9.3
225,0.066338,0.040348,0.259906,0.00034746,0.000000,0.1000,0.6650,0.000500,9.3
226,0.066789,0.041368,0.254209,0.00034952,0.000000,0.1000,0.6699,0.000500,9.3
227,0.068503,0.042266,0.262365,0.00035104,0.000000,0.1000,0.6545,0.000500,9.3
228,0.068346,0.043228,0.251181,0.00035336,0.000000,0.1000,0.6696,0.000500,9.3
229,0.068124,0.042036,0.260875,0.00035465,0.000000,0.1000,0.6604,0.000500,9.3
230,0.066611,0.041255,0.253562,0.00035679,0.000000,0.1000,0.6726,0.000500,9.3
231,0.066123,0.040299,0.258235,0.00035848,0.000000,0.1000,0.6617,0.000500,9.3
232,0.065783,0.040115,0.256679,0.00036038,0.000000,0.1000,0.6644,0.000500,9.3
233,0.065899,0.040699,0.251997,0.00036240,0.000000,0.1000,0.6741,0.000500,9.3
234,0.067128,0.041412,0.257157,0.00036418,0.000000,0.1000,0.6638,0.000500,9.3
235,0.068135,0.043768,0.243674,0.00036670,0.000000,0.1000,0.6741,0.000500,9.3
236,0.070519,0.044724,0.257945,0.00036793,0.000000,0.1000,0.6590,0.000500,9.3
237,0.065979,0.041524,0.244546,0.00037021,0.000000,0.1000,0.6716,0.000500,9.3
238,0.065041,0.040461,0.245798,0.00037178,0.000000,0.1000,0.6756,0.000500,9.3
239,0.066774,0.041880,0.248946,0.00037341,0.000000,0.1000,0.6737,0.000500,9.3
240,0.069425,0.045755,0.236697,0.00037591,0.000000,0.1000,0.6815,0.000500,9.3
241,0.066642,0.041877,0.247652,0.00037708,0.000000,0.1000,0.6638,0.000500,9.3
242,0.064708,0.040541,0.241671,0.00037899,0.000000,0.1000,0.6739,0.000500,9.3
243,0.065099,0.041308,0.237904,0.00038081,0.000000,0.1000,0.6876,0.000500,9.3
244,0.067632,0.043241,0.243906,0.00038237,0.000000,0.1000,0.6758,0.000500,9.3
245,0.070070,0.046435,0.236345,0.00038502,0.000000,0.1000,0.6744,0.000500,9.3
246,0.064804,0.040723,0.240810,0.00038623,0.000000,0.1000,0.6674,0.000500,9.3
247,0.067159,0.043077,0.240816,0.00038758,0.000000,0.1000,0.6847,0.000500,9.3
248,0.073108,0.049578,0.235303,0.00039011,0.000000,0.1000,0.6954,0.000500,9.3
249,0.065494,0.041387,0.241065,0.00039135,0.000000,0.1000,0.6775,0.000500,9.3
250,0.080107,0.055104,0.250024,0.00039214,0.000000,0.1000,0.6610,0.000500,9.3
251,0.072269,0.047008,0.252617,0.00039382,0.000000,0.1000,0.6472,0.000500,9.3
252,0.081763,0.056694,0.250687,0.00039637,0.000000,0.1000,0.6539,0.000500,9.3
253,0.086381,0.061167,0.252138,0.00039748,0.000000,0.1000,0.6574,0.000500,9.3
254,0.068455,0.041720,0.267342,0.00039738,0.000000,0.1000,0.6358,0.000500,9.3
255,0.085924,0.058480,0.274446,0.00039673,0.000000,0.1000,0.6595,0.000500,9.2
256,0.086321,0.058487,0.278342,0.00039681,0.000000,0.1000,0.6859,0.000500,9.3
257,0.070093,0.042810,0.272832,0.00039752,0.000000,0.1000,0.7133,0.000500,9.3
258,0.079751,0.053566,0.261847,0.00039912,0.000000,0.1000,0.6759,0.000500,9.3
259,0.079232,0.051181,0.280502,0.00039989,0.000000,0.1000,0.6032,0.000500,9.3
260,0.074715,0.044592,0.301228,0.00039950,0.000000,0.1000,0.5727,0.000500,9.3
261,0.079964,0.049850,0.301139,0.00039896,0.000000,0.1000,0.5968,0.000500,9.2
262,0.070870,0.042021,0.288485,0.00039891,0.000000,0.1000,0.6506,0.000500,9.3
263,0.075962,0.049349,0.266133,0.00039939,0.000000,0.1000,0.7285,0.000500,9.3
264,0.073339,0.046364,0.269743,0.00039977,0.000000,0.1000,0.7121,0.000500,9.3
265,0.072479,0.042968,0.295104,0.00040019,0.000000,0.1000,0.6328,0.000500,9.2
266,0.076096,0.045766,0.303299,0.00040100,0.000000,0.1000,0.6007,0.000500,9.3
267,0.071099,0.041835,0.292647,0.00040208,0.000000,0.1000,0.6073,0.000500,9.3
268,0.073644,0.046103,0.275404,0.00040267,0.000000,0.1000,0.6491,0.000500,9.3
269,0.069314,0.041350,0.279641,0.00040268,0.000000,0.1000,0.6650,0.000500,9.2
270,0.072829,0.043478,0.293504,0.00040273,0.000000,0.1000,0.6543,0.000500,9.2
271,0.072106,0.043019,0.290869,0.00040332,0.000000,0.1000,0.6538,0.000500,9.2
272,0.068211,0.040879,0.273329,0.00040440,0.000000,0.1000,0.6645,0.000500,9.3
273,0.070411,0.043616,0.267945,0.00040550,0.000000,0.1000,0.6523,0.000500,9.2
274,0.068728,0.040617,0.281111,0.00040616,0.000000,0.1000,0.6237,0.000500,9.2
275,0.070922,0.042186,0.287362,0.00040666,0.000000,0.1000,0.6254,0.000500,9.3
276,0.067826,0.040009,0.278168,0.00040744,0.000000,0.1000,0.6580,0.000500,9.2
277,0.068820,0.042213,0.266075,0.00040852,0.000000,0.1000,0.6917,0.000500,9.2
278,0.067687,0.040794,0.268928,0.00040969,0.000000,0.1000,0.6778,0.000500,9.2
279,0.068889,0.040848,0.280417,0.00041095,0.000000,0.1000,0.6390,0.000500,9.2
280,0.069086,0.041057,0.280295,0.00041236,0.000000,0.1000,0.6294,0.000500,9.3
281,0.067489,0.040543,0.269461,0.00041378,0.000000,0.1000,0.6485,0.000500,9.2
282,0.067482,0.041121,0.263614,0.00041488,0.000000,0.1000,0.6729,0.000500,9.2
283,0.067141,0.040187,0.269538,0.00041587,0.000000,0.1000,0.6729,0.000500,9.3
284,0.067996,0.040891,0.271045,0.00041728,0.000000,0.1000,0.6651,0.000500,9.2
285,0.066160,0.039869,0.262905,0.00041909,0.000000,0.1000,0.6638,0.000500,9.2
286,0.066995,0.041051,0.259432,0.00042077,0.000000,0.1000,0.6592,0.000500,9.2
287,0.066273,0.039853,0.264201,0.00042200,0.000000,0.1000,0.6534,0.000500,9.2
288,0.066717,0.040348,0.263687,0.00042324,0.000000,0.1000,0.6645,0.000500,9.3
289,0.065608,0.040069,0.255393,0.00042483,0.000000,0.1000,0.6851,0.000500,9.3
290,0.065641,0.040368,0.252724,0.00042657,0.000000,0.1000,0.6824,0.000500,9.2
291,0.065871,0.040041,0.258301,0.00042829,0.000000,0.1000,0.6604,0.000500,9.3
292,0.065709,0.040046,0.256631,0.00043014,0.000000,0.1000,0.6568,0.000500,9.2
293,0.065154,0.040259,0.248947,0.00043197,0.000000,0.1000,0.6726,0.000500,9.2
294,0.064590,0.039733,0.248569,0.00043351,0.000000,0.1000,0.6834,0.000500,9.2
295,0.065333,0.040302,0.250305,0.00043523,0.000000,0.1000,0.6825,0.000500,9.2
