epoch,L_total,L_sdf,L_eik,L_z,L_2nd,eik_weight,grad_norm_mean,lr,time_s
111,0.072458,0.063571,0.120095,0.00039286,0.000000,0.0740,0.9723,0.000500,9.6
112,0.069770,0.060073,0.129863,0.00039719,0.000000,0.0747,0.9634,0.000500,9.6
113,0.070609,0.060431,0.135105,0.00040162,0.000000,0.0753,0.9700,0.000500,9.6
114,0.071801,0.062596,0.121108,0.00040521,0.000000,0.0760,0.9698,0.000500,9.6
115,0.068880,0.059239,0.125761,0.00040975,0.000000,0.0767,0.9691,0.000500,9.6
116,0.071968,0.060827,0.144062,0.00041453,0.000000,0.0773,0.9875,0.000500,9.6
117,0.070103,0.060891,0.118099,0.00041782,0.000000,0.0780,0.9612,0.000500,9.6
118,0.070044,0.060694,0.118846,0.00042206,0.000000,0.0787,0.9618,0.000500,9.6
119,0.070118,0.059807,0.129960,0.00042716,0.000000,0.0793,0.9714,0.000500,9.6
120,0.069056,0.058945,0.126385,0.00043152,0.000000,0.0800,0.9735,0.000500,9.6
121,0.069642,0.060329,0.115438,0.00043569,0.000000,0.0807,0.9715,0.000500,9.6
122,0.068572,0.058669,0.121760,0.00044056,0.000000,0.0813,0.9725,0.000500,9.6
123,0.069659,0.058926,0.130891,0.00044559,0.000000,0.0820,0.9805,0.000500,9.6
124,0.068839,0.059164,0.117038,0.00044968,0.000000,0.0827,0.9666,0.000500,9.6
125,0.068584,0.058957,0.115519,0.00045442,0.000000,0.0833,0.9698,0.000500,9.6
126,0.068952,0.058603,0.123200,0.00045976,0.000000,0.0840,0.9751,0.000500,9.6
127,0.067783,0.057970,0.115906,0.00046442,0.000000,0.0847,0.9631,0.000500,9.6
128,0.068182,0.058701,0.111103,0.00046937,0.000000,0.0853,0.9623,0.000500,9.6
129,0.068457,0.057923,0.122482,0.00047489,0.000000,0.0860,0.9719,0.000500,9.6
130,0.067389,0.057561,0.113391,0.00047972,0.000000,0.0867,0.9572,0.000500,9.6
131,0.067660,0.058082,0.109677,0.00048477,0.000000,0.0873,0.9583,0.000500,9.6
132,0.067482,0.057552,0.112834,0.00049040,0.000000,0.0880,0.9744,0.000500,9.6
133,0.067275,0.057429,0.111053,0.00049568,0.000000,0.0887,0.9831,0.000500,9.6
134,0.066914,0.057332,0.107265,0.00050118,0.000000,0.0893,0.9778,0.000500,9.6
135,0.067381,0.057010,0.115232,0.00050701,0.000000,0.0900,0.9709,0.000500,9.6
136,0.067338,0.057745,0.105813,0.00051229,0.000000,0.0907,0.9597,0.000500,9.6
137,0.067168,0.056912,0.112297,0.00051813,0.000000,0.0913,0.9593,0.000500,9.6
138,0.066608,0.056870,0.105841,0.00052347,0.000000,0.0920,0.9609,0.000500,9.6
139,0.066481,0.056450,0.108245,0.00052922,0.000000,0.0927,0.9763,0.000500,9.6
140,0.066556,0.056383,0.108992,0.00053507,0.000000,0.0933,0.9822,0.000500,9.6
141,0.066755,0.056966,0.104142,0.00054058,0.000000,0.0940,0.9702,0.000500,9.6
142,0.067715,0.056880,0.114459,0.00054667,0.000000,0.0947,0.9612,0.000500,9.6
143,0.069648,0.060241,0.098676,0.00055159,0.000000,0.0953,0.9676,0.000500,9.6
144,0.067784,0.057330,0.108894,0.00055746,0.000000,0.0960,0.9519,0.000500,9.5
145,0.066114,0.056188,0.102682,0.00056240,0.000000,0.0967,0.9679,0.000500,9.6
146,0.066372,0.056396,0.102485,0.00056792,0.000000,0.0973,0.9941,0.000500,9.6
147,0.068556,0.056951,0.118421,0.00057400,0.000000,0.0980,0.9910,0.000500,9.6
148,0.069307,0.059774,0.096610,0.00057820,0.000000,0.0987,0.9673,0.000500,9.6
149,0.066431,0.056105,0.103952,0.00058328,0.000000,0.0993,0.9344,0.000500,9.6
150,0.068756,0.057636,0.111205,0.00058878,0.000000,0.1000,0.9513,0.000500,9.5
151,0.068457,0.058667,0.097899,0.00059299,0.000000,0.1000,0.9954,0.000500,9.6
152,0.065888,0.055878,0.100094,0.00059822,0.000000,0.1000,0.9968,0.000500,9.5
153,0.070774,0.058576,0.121975,0.00060402,0.000000,0.1000,0.9950,0.000500,9.6
154,0.067523,0.057642,0.098812,0.00060730,0.000000,0.1000,0.9632,0.000500,9.6
155,0.067302,0.057795,0.095070,0.00061160,0.000000,0.1000,0.9464,0.000500,9.6
156,0.067204,0.056206,0.109983,0.00061694,0.000000,0.1000,0.9507,0.000500,9.5
157,0.065649,0.055389,0.102598,0.00062168,0.000000,0.1000,0.9664,0.000500,9.6
158,0.066982,0.057231,0.097511,0.00062603,0.000000,0.1000,0.9986,0.000500,9.6
159,0.064873,0.055044,0.098292,0.00063114,0.000000,0.1000,0.9893,0.000500,9.6
160,0.067025,0.056152,0.108729,0.00063649,0.000000,0.1000,0.9756,0.000500,9.6
161,0.064708,0.055339,0.093691,0.00064027,0.000000,0.1000,0.9457,0.000500,9.5
162,0.065191,0.056061,0.091300,0.00064474,0.000000,0.1000,0.9518,0.000500,9.6
163,0.065033,0.054855,0.101784,0.00064999,0.000000,0.1000,0.9753,0.000500,9.6
164,0.063909,0.054276,0.096326,0.00065441,0.000000,0.1000,0.9787,0.000500,9.6
165,0.064531,0.055220,0.093111,0.00065866,0.000000,0.1000,0.9850,0.000500,9.6
166,0.063580,0.054131,0.094492,0.00066376,0.000000,0.1000,0.9825,0.000500,9.6
167,0.064172,0.054238,0.099337,0.00066886,0.000000,0.1000,0.9787,0.000500,9.5
168,0.063869,0.054955,0.089142,0.00067324,0.000000,0.1000,0.9615,0.000500,9.6
169,0.063155,0.053724,0.094305,0.00067841,0.000000,0.1000,0.9599,0.000500,9.5
170,0.063631,0.053967,0.096644,0.00068355,0.000000,0.1000,0.9705,0.000500,9.6
171,0.064079,0.055137,0.089428,0.00068765,0.000000,0.1000,0.9727,0.000500,9.5
172,0.062638,0.053479,0.091583,0.00069269,0.000000,0.1000,0.9700,0.000500,9.6
173,0.063312,0.053638,0.096744,0.00069778,0.000000,0.1000,0.9783,0.000500,9.5
174,0.064035,0.055281,0.087533,0.00070193,0.000000,0.1000,0.9841,0.000500,9.6
175,0.062247,0.052959,0.092879,0.00070703,0.000000,0.1000,0.9708,0.000500,9.5
176,0.062418,0.053062,0.093555,0.00071186,0.000000,0.1000,0.9635,0.000500,9.6
177,0.063181,0.054594,0.085865,0.00071616,0.000000,0.1000,0.9668,0.000500,9.6
178,0.061616,0.052496,0.091194,0.00072136,0.000000,0.1000,0.9747,0.000500,9.6
179,0.062142,0.052743,0.093991,0.00072633,0.000000,0.1000,0.9818,0.000500,9.5
180,0.063237,0.054689,0.085473,0.00073046,0.000000,0.1000,0.9787,0.000500,9.6
181,0.061547,0.052363,0.091845,0.00073555,0.000000,0.1000,0.9619,0.000500,9.5
182,0.061390,0.052296,0.090941,0.00074040,0.000000,0.1000,0.9651,0.000500,9.6
183,0.062346,0.053822,0.085245,0.00074497,0.000000,0.1000,0.9838,0.000500,9.6
184,0.061611,0.052342,0.092692,0.00075040,0.000000,0.1000,0.9848,0.000500,9.6
185,0.060512,0.051805,0.087066,0.00075479,0.000000,0.1000,0.9723,0.000500,9.5
186,0.060466,0.051856,0.086098,0.00075961,0.000000,0.1000,0.9673,0.000500,9.5
187,0.061087,0.051842,0.092456,0.00076503,0.000000,0.1000,0.9738,0.000500,9.6
188,0.061699,0.053294,0.084052,0.00076952,0.000000,0.1000,0.9773,0.000500,9.6
189,0.060918,0.051740,0.091779,0.00077492,0.000000,0.1000,0.9686,0.000500,9.5
190,0.060021,0.051569,0.084513,0.00077949,0.000000,0.1000,0.9709,0.000500,9.6
191,0.059424,0.050764,0.086592,0.00078477,0.000000,0.1000,0.9810,0.000500,9.5
192,0.059731,0.050827,0.089031,0.00079010,0.000000,0.1000,0.9817,0.000500,9.6
193,0.060451,0.052185,0.082661,0.00079480,0.000000,0.1000,0.9719,0.000500,9.6
194,0.061602,0.052102,0.094996,0.00080035,0.000000,0.1000,0.9627,0.000500,9.5
195,0.062281,0.054093,0.081884,0.00080432,0.000000,0.1000,0.9725,0.000500,9.5
196,0.059149,0.050560,0.085883,0.00080947,0.000000,0.1000,0.9654,0.000500,9.5
197,0.060275,0.051181,0.090934,0.00081473,0.000000,0.1000,0.9809,0.000500,9.5
198,0.063162,0.054916,0.082461,0.00081875,0.000000,0.1000,0.9936,0.000500,9.5
199,0.058711,0.049790,0.089217,0.00082359,0.000000,0.1000,0.9607,0.000500,9.5
200,0.060858,0.051172,0.096861,0.00082847,0.000000,0.1000,0.9656,0.000500,9.5
201,0.062671,0.054353,0.083180,0.00083204,0.000000,0.1000,0.9737,0.000500,9.5
202,0.058798,0.050363,0.084344,0.00083666,0.000000,0.1000,0.9706,0.000500,9.5
203,0.064886,0.054420,0.104662,0.00084229,0.000000,0.1000,0.9929,0.000500,9.5
204,0.059389,0.051020,0.083688,0.00084487,0.000000,0.1000,0.9776,0.000500,9.5
205,0.060628,0.052362,0.082659,0.00084866,0.000000,0.1000,0.9760,0.000500,9.5
206,0.059345,0.049789,0.095554,0.00085357,0.000000,0.1000,0.9721,0.000500,9.5
207,0.058402,0.049276,0.091263,0.00085785,0.000000,0.1000,0.9733,0.000500,9.5
208,0.059433,0.051061,0.083726,0.00086163,0.000000,0.1000,0.9844,0.000500,9.5
209,0.057623,0.049112,0.085106,0.00086638,0.000000,0.1000,0.9840,0.000500,9.5
210,0.060632,0.050773,0.098590,0.00087162,0.000000,0.1000,0.9864,0.000500,9.5
211,0.057364,0.049019,0.083455,0.00087450,0.000000,0.1000,0.9652,0.000500,9.5
212,0.058207,0.050024,0.081835,0.00087833,0.000000,0.1000,0.9619,0.000500,9.5
213,0.057323,0.048383,0.089406,0.00088331,0.000000,0.1000,0.9702,0.000500,9.5
214,0.056937,0.048077,0.088600,0.00088766,0.000000,0.1000,0.9824,0.000500,9.5
215,0.057735,0.049353,0.083812,0.00089148,0.000000,0.1000,0.9929,0.000500,9.5
216,0.056047,0.047460,0.085871,0.00089615,0.000000,0.1000,0.9849,0.000500,9.5
217,0.057847,0.048489,0.093576,0.00090091,0.000000,0.1000,0.9796,0.000500,9.5
218,0.057147,0.049083,0.080641,0.00090422,0.000000,0.1000,0.9657,0.000500,9.5
219,0.055930,0.047732,0.081982,0.00090855,0.000000,0.1000,0.9679,0.000500,9.5
220,0.058197,0.048952,0.092447,0.00091355,0.000000,0.1000,0.9847,0.000500,9.5
221,0.056858,0.048660,0.081983,0.00091660,0.000000,0.1000,0.9858,0.000500,9.5
222,0.055763,0.047512,0.082506,0.00092065,0.000000,0.1000,0.9754,0.000500,9.5
223,0.057884,0.048627,0.092577,0.00092541,0.000000,0.1000,0.9761,0.000500,9.5
224,0.056371,0.048425,0.079457,0.00092831,0.000000,0.1000,0.9722,0.000500,9.5
225,0.055365,0.047328,0.080371,0.00093216,0.000000,0.1000,0.9745,0.000500,9.5
226,0.057798,0.048632,0.091669,0.00093659,0.000000,0.1000,0.9839,0.000500,9.5
227,0.056084,0.048166,0.079182,0.00093891,0.000000,0.1000,0.9782,0.000500,9.5
228,0.055412,0.047439,0.079722,0.00094222,0.000000,0.1000,0.9739,0.000500,9.5
229,0.057295,0.048353,0.089416,0.00094644,0.000000,0.1000,0.9803,0.000500,9.5
230,0.055076,0.047171,0.079049,0.00094903,0.000000,0.1000,0.9780,0.000500,9.5
231,0.055151,0.047326,0.078251,0.00095237,0.000000,0.1000,0.9791,0.000500,9.5
232,0.056277,0.047503,0.087746,0.00095637,0.000000,0.1000,0.9798,0.000500,9.5
233,0.054541,0.046733,0.078074,0.00095887,0.000000,0.1000,0.9734,0.000500,9.5
234,0.054717,0.046993,0.077239,0.00096206,0.000000,0.1000,0.9732,0.000500,9.5
235,0.055387,0.046965,0.084221,0.00096601,0.000000,0.1000,0.9742,0.000500,9.5
236,0.054295,0.046641,0.076540,0.00096883,0.000000,0.1000,0.9720,0.000500,9.5
237,0.054004,0.046293,0.077112,0.00097226,0.000000,0.1000,0.9777,0.000500,9.5
238,0.054966,0.046678,0.082881,0.00097600,0.000000,0.1000,0.9823,0.000500,9.5
239,0.054586,0.047023,0.075630,0.00097854,0.000000,0.1000,0.9802,0.000500,9.5
240,0.053899,0.046065,0.078342,0.00098200,0.000000,0.1000,0.9699,0.000500,9.5
241,0.054199,0.046217,0.079822,0.00098574,0.000000,0.1000,0.9751,0.000500,9.5
242,0.054871,0.047426,0.074448,0.00098867,0.000000,0.1000,0.9845,0.000500,9.5
243,0.053942,0.046005,0.079366,0.00099229,0.000000,0.1000,0.9747,0.000500,9.5
244,0.053374,0.045701,0.076732,0.00099512,0.000000,0.1000,0.9703,0.000500,9.5
245,0.053650,0.046194,0.074566,0.00099826,0.000000,0.1000,0.9765,0.000500,9.5
246,0.054159,0.046160,0.079984,0.00100209,0.000000,0.1000,0.9755,0.000500,9.5
247,0.054378,0.047061,0.073168,0.00100476,0.000000,0.1000,0.9750,0.000500,9.5
248,0.053477,0.045641,0.078358,0.00100827,0.000000,0.1000,0.9705,0.000500,9.5
249,0.052938,0.045409,0.075290,0.00101125,0.000000,0.1000,0.9761,0.000500,9.5
250,0.053038,0.045601,0.074372,0.00101447,0.000000,0.1000,0.9804,0.000500,9.5
251,0.053756,0.045838,0.079188,0.00101814,0.000000,0.1000,0.9735,0.000500,9.5
252,0.054581,0.047483,0.070975,0.00102072,0.000000,0.1000,0.9752,0.000500,9.5
253,0.054266,0.046400,0.078653,0.00102423,0.000000,0.1000,0.9644,0.000500,9.5
254,0.053431,0.046141,0.072902,0.00102654,0.000000,0.1000,0.9742,0.000500,9.5
255,0.052786,0.045120,0.076652,0.00102992,0.000000,0.1000,0.9862,0.000500,9.5
256,0.052977,0.045307,0.076701,0.00103330,0.000000,0.1000,0.9869,0.000500,9.5
257,0.053432,0.046370,0.070624,0.00103603,0.000000,0.1000,0.9756,0.000500,9.5
258,0.053717,0.045859,0.078574,0.00103950,0.000000,0.1000,0.9629,0.000500,9.5
259,0.053469,0.046374,0.070957,0.00104189,0.000000,0.1000,0.9715,0.000500,9.5
260,0.052814,0.045242,0.075726,0.00104534,0.000000,0.1000,0.9772,0.000500,9.5
261,0.052137,0.044973,0.071638,0.00104812,0.000000,0.1000,0.9816,0.000500,9.5
262,0.052072,0.044806,0.072659,0.00105134,0.000000,0.1000,0.9774,0.000500,9.5
263,0.051919,0.044720,0.071989,0.00105442,0.000000,0.1000,0.9754,0.000500,9.5
264,0.052010,0.044838,0.071718,0.00105735,0.000000,0.1000,0.9747,0.000500,9.5
265,0.052325,0.044878,0.074471,0.00106055,0.000000,0.1000,0.9724,0.000500,9.5
266,0.053344,0.046476,0.068677,0.00106302,0.000000,0.1000,0.9738,0.000500,9.5
267,0.056002,0.047775,0.082273,0.00106650,0.000000,0.1000,0.9695,0.000500,9.5
268,0.058834,0.051494,0.073399,0.00106757,0.000000,0.1000,0.9942,0.000500,9.5
269,0.053788,0.046554,0.072346,0.00106968,0.000000,0.1000,0.9563,0.000500,9.5
270,0.060056,0.050724,0.093321,0.00107353,0.000000,0.1000,0.9951,0.000500,9.5
271,0.056960,0.049303,0.076561,0.00107450,0.000000,0.1000,1.0112,0.000500,9.5
272,0.054045,0.046888,0.071574,0.00107602,0.000000,0.1000,0.9686,0.000500,9.5
273,0.057223,0.048642,0.085813,0.00107852,0.000000,0.1000,0.9532,0.000500,9.5
274,0.053055,0.045564,0.074908,0.00107955,0.000000,0.1000,0.9485,0.000500,9.5
275,0.053814,0.046323,0.074907,0.00108142,0.000000,0.1000,0.9792,0.000500,9.5
276,0.054548,0.046565,0.079827,0.00108383,0.000000,0.1000,1.0025,0.000500,9.5
277,0.052992,0.045315,0.076764,0.00108533,0.000000,0.1000,0.9886,0.000500,9.5
278,0.052319,0.045353,0.069661,0.00108632,0.000000,0.1000,0.9658,0.000500,9.5
279,0.052991,0.045827,0.071635,0.00108849,0.000000,0.1000,0.9680,0.000500,9.5
280,0.053166,0.045765,0.074005,0.00109116,0.000000,0.1000,0.9791,0.000500,9.5
281,0.051862,0.044983,0.068793,0.00109306,0.000000,0.1000,0.9794,0.000500,9.5
282,0.052042,0.045060,0.069827,0.00109518,0.000000,0.1000,0.9744,0.000500,9.5
283,0.052964,0.045534,0.074299,0.00109770,0.000000,0.1000,0.9703,0.000500,9.5
284,0.051757,0.044921,0.068358,0.00109955,0.000000,0.1000,0.9686,0.000500,9.5
285,0.051444,0.044588,0.068555,0.00110212,0.000000,0.1000,0.9724,0.000500,9.5
286,0.052168,0.044956,0.072119,0.00110494,0.000000,0.1000,0.9800,0.000500,9.5
287,0.051689,0.044881,0.068083,0.00110671,0.000000,0.1000,0.9781,0.000500,9.5
288,0.051030,0.044090,0.069401,0.00110899,0.000000,0.1000,0.9737,0.000500,9.5
289,0.051531,0.044443,0.070879,0.00111157,0.000000,0.1000,0.9729,0.000500,9.5
290,0.051723,0.044925,0.067976,0.00111373,0.000000,0.1000,0.9732,0.000500,9.5
291,0.050927,0.044050,0.068765,0.00111678,0.000000,0.1000,0.9689,0.000500,9.5
292,0.050759,0.043981,0.067785,0.00111959,0.000000,0.1000,0.9694,0.000500,9.5
293,0.051067,0.044526,0.065410,0.00112200,0.000000,0.1000,0.9747,0.000500,9.5
294,0.050998,0.044134,0.068646,0.00112473,0.000000,0.1000,0.9742,0.000500,9.5
295,0.050749,0.044209,0.065398,0.00112660,0.000000,0.1000,0.9738,0.000500,9.5
