epoch,L_total,L_sdf,L_eik,L_z,L_2nd,eik_weight,grad_norm_mean,lr,time_s
118,0.070128,0.043856,0.333963,0.00023250,0.000000,0.0787,0.6012,0.000500,9.3
119,0.070462,0.046804,0.298215,0.00023351,0.000000,0.0793,0.6444,0.000500,9.3
120,0.070725,0.043825,0.336259,0.00023394,0.000000,0.0800,0.5939,0.000500,9.4
121,0.067295,0.041139,0.324242,0.00023465,0.000000,0.0807,0.6188,0.000500,9.3
122,0.069462,0.044766,0.303639,0.00023542,0.000000,0.0813,0.6622,0.000500,9.3
123,0.071432,0.044038,0.334076,0.00023592,0.000000,0.0820,0.6082,0.000500,9.3
124,0.068041,0.041307,0.323397,0.00023669,0.000000,0.0827,0.6100,0.000500,9.3
125,0.069259,0.043637,0.307469,0.00023744,0.000000,0.0833,0.6405,0.000500,9.3
126,0.070598,0.042940,0.329265,0.00023795,0.000000,0.0840,0.6120,0.000500,9.3
127,0.068086,0.041120,0.318487,0.00023869,0.000000,0.0847,0.6262,0.000500,9.3
128,0.069053,0.042999,0.305320,0.00023950,0.000000,0.0853,0.6392,0.000500,9.3
129,0.070060,0.042097,0.325157,0.00024013,0.000000,0.0860,0.6027,0.000500,9.3
130,0.068870,0.041277,0.318375,0.00024093,0.000000,0.0867,0.6202,0.000500,9.3
131,0.069564,0.043155,0.302385,0.00024184,0.000000,0.0873,0.6563,0.000500,9.3
132,0.069718,0.041615,0.319356,0.00024261,0.000000,0.0880,0.6190,0.000500,9.3
133,0.069515,0.041329,0.317886,0.00024355,0.000000,0.0887,0.6132,0.000500,9.3
134,0.069744,0.042585,0.304016,0.00024458,0.000000,0.0893,0.6420,0.000500,9.3
135,0.070079,0.041655,0.315819,0.00024543,0.000000,0.0900,0.6244,0.000500,9.3
136,0.069200,0.041064,0.310318,0.00024649,0.000000,0.0907,0.6288,0.000500,9.3
137,0.069488,0.041967,0.301327,0.00024760,0.000000,0.0913,0.6376,0.000500,9.3
138,0.070623,0.041977,0.311372,0.00024854,0.000000,0.0920,0.6172,0.000500,9.3
139,0.069124,0.041461,0.298525,0.00024968,0.000000,0.0927,0.6414,0.000500,9.3
140,0.069110,0.041333,0.297616,0.00025077,0.000000,0.0933,0.6385,0.000500,9.3
141,0.070209,0.041845,0.301739,0.00025185,0.000000,0.0940,0.6251,0.000500,9.3
142,0.069658,0.042476,0.287141,0.00025312,0.000000,0.0947,0.6500,0.000500,9.3
143,0.070701,0.042237,0.298569,0.00025417,0.000000,0.0953,0.6286,0.000500,9.3
144,0.069595,0.042110,0.286299,0.00025552,0.000000,0.0960,0.6476,0.000500,9.3
145,0.069956,0.041644,0.292881,0.00025669,0.000000,0.0967,0.6337,0.000500,9.3
146,0.069358,0.041530,0.285901,0.00025803,0.000000,0.0973,0.6483,0.000500,9.3
147,0.069474,0.041599,0.284439,0.00025940,0.000000,0.0980,0.6451,0.000500,9.3
148,0.069635,0.041702,0.283109,0.00026082,0.000000,0.0987,0.6403,0.000500,9.3
149,0.069468,0.042249,0.274022,0.00026234,0.000000,0.0993,0.6580,0.000500,9.3
150,0.071836,0.043588,0.282479,0.00026370,0.000000,0.1000,0.6384,0.000500,9.3
151,0.074993,0.049313,0.256804,0.00026559,0.000000,0.1000,0.6691,0.000500,9.3
152,0.075783,0.047091,0.286922,0.00026632,0.000000,0.1000,0.6230,0.000500,9.3
153,0.069789,0.042326,0.274627,0.00026777,0.000000,0.1000,0.6431,0.000500,9.3
154,0.071408,0.044694,0.267136,0.00026898,0.000000,0.1000,0.6750,0.000500,9.3
155,0.076321,0.047478,0.288433,0.00026975,0.000000,0.1000,0.6352,0.000500,9.3
156,0.070234,0.042673,0.275610,0.00027122,0.000000,0.1000,0.6463,0.000500,9.3
157,0.071289,0.044024,0.272645,0.00027236,0.000000,0.1000,0.6517,0.000500,9.3
158,0.074188,0.045161,0.290263,0.00027299,0.000000,0.1000,0.6278,0.000500,9.3
159,0.069693,0.041826,0.278668,0.00027417,0.000000,0.1000,0.6578,0.000500,9.3
160,0.071062,0.043940,0.271215,0.00027542,0.000000,0.1000,0.6635,0.000500,9.3
161,0.072692,0.043636,0.290566,0.00027625,0.000000,0.1000,0.6171,0.000500,9.3
162,0.070213,0.041832,0.283813,0.00027746,0.000000,0.1000,0.6339,0.000500,9.3
163,0.071958,0.045037,0.269209,0.00027878,0.000000,0.1000,0.6852,0.000500,9.3
164,0.071219,0.042554,0.286650,0.00027974,0.000000,0.1000,0.6512,0.000500,9.3
165,0.071101,0.042134,0.289673,0.00028121,0.000000,0.1000,0.6279,0.000500,9.3
166,0.071914,0.044134,0.277804,0.00028287,0.000000,0.1000,0.6474,0.000500,9.3
167,0.070199,0.041318,0.288814,0.00028385,0.000000,0.1000,0.6409,0.000500,9.3
168,0.071799,0.042556,0.292431,0.00028502,0.000000,0.1000,0.6487,0.000500,9.3
169,0.070998,0.042881,0.281178,0.00028671,0.000000,0.1000,0.6626,0.000500,9.3
170,0.070666,0.041567,0.290987,0.00028803,0.000000,0.1000,0.6265,0.000500,9.3
171,0.071321,0.042044,0.292772,0.00028922,0.000000,0.1000,0.6302,0.000500,9.3
172,0.070570,0.042665,0.279053,0.00029071,0.000000,0.1000,0.6715,0.000500,9.3
173,0.069763,0.041271,0.284927,0.00029205,0.000000,0.1000,0.6519,0.000500,9.3
174,0.070852,0.041976,0.288760,0.00029361,0.000000,0.1000,0.6270,0.000500,9.3
175,0.070336,0.042577,0.277588,0.00029533,0.000000,0.1000,0.6467,0.000500,9.3
176,0.069560,0.041510,0.280496,0.00029652,0.000000,0.1000,0.6563,0.000500,9.3
177,0.069344,0.041425,0.279191,0.00029811,0.000000,0.1000,0.6566,0.000500,9.3
178,0.069755,0.042225,0.275296,0.00030001,0.000000,0.1000,0.6484,0.000500,9.3
179,0.070199,0.041995,0.282041,0.00030135,0.000000,0.1000,0.6368,0.000500,9.3
180,0.068816,0.041481,0.273348,0.00030303,0.000000,0.1000,0.6624,0.000500,9.3
181,0.068738,0.041303,0.274349,0.00030462,0.000000,0.1000,0.6607,0.000500,9.3
182,0.069197,0.041487,0.277104,0.00030637,0.000000,0.1000,0.6440,0.000500,9.3
183,0.069148,0.042189,0.269593,0.00030827,0.000000,0.1000,0.6552,0.000500,9.3
184,0.070067,0.042754,0.273129,0.00030963,0.000000,0.1000,0.6574,0.000500,9.3
185,0.070092,0.043858,0.262337,0.00031174,0.000000,0.1000,0.6700,0.000500,9.3
186,0.070856,0.043411,0.274453,0.00031314,0.000000,0.1000,0.6415,0.000500,9.3
187,0.069324,0.042724,0.266004,0.00031517,0.000000,0.1000,0.6531,0.000500,9.3
188,0.068209,0.041459,0.267501,0.00031653,0.000000,0.1000,0.6632,0.000500,9.3
189,0.068279,0.041578,0.267016,0.00031821,0.000000,0.1000,0.6644,0.000500,9.3
190,0.069247,0.042743,0.265036,0.00032029,0.000000,0.1000,0.6563,0.000500,9.3
191,0.070522,0.043273,0.272493,0.00032170,0.000000,0.1000,0.6437,0.000500,9.3
192,0.069872,0.043649,0.262235,0.00032375,0.000000,0.1000,0.6678,0.000500,9.3
193,0.069269,0.042220,0.270485,0.00032506,0.000000,0.1000,0.6559,0.000500,9.3
194,0.068288,0.041540,0.267474,0.00032700,0.000000,0.1000,0.6600,0.000500,9.3
195,0.068249,0.041235,0.270132,0.00032871,0.000000,0.1000,0.6536,0.000500,9.3
196,0.068521,0.041396,0.271250,0.00033037,0.000000,0.1000,0.6571,0.000500,9.3
197,0.068820,0.042286,0.265334,0.00033240,0.000000,0.1000,0.6685,0.000500,9.3
198,0.070156,0.042820,0.273359,0.00033399,0.000000,0.1000,0.6472,0.000500,9.3
199,0.070121,0.043593,0.265280,0.00033626,0.000000,0.1000,0.6571,0.000500,9.3
200,0.069298,0.042087,0.272110,0.00033755,0.000000,0.1000,0.6528,0.000500,9.3
201,0.068039,0.041316,0.267228,0.00033945,0.000000,0.1000,0.6685,0.000500,9.3
202,0.067862,0.040818,0.270441,0.00034122,0.000000,0.1000,0.6562,0.000500,9.3
203,0.068173,0.040967,0.272060,0.00034302,0.000000,0.1000,0.6510,0.000500,9.3
204,0.068338,0.041621,0.267169,0.00034500,0.000000,0.1000,0.6659,0.000500,9.3
205,0.069675,0.042363,0.273127,0.00034653,0.000000,0.1000,0.6555,0.000500,9.3
206,0.070556,0.044243,0.263130,0.00034885,0.000000,0.1000,0.6633,0.000500,9.3
207,0.070835,0.043346,0.274896,0.00035000,0.000000,0.1000,0.6456,0.000500,9.3
208,0.068520,0.041911,0.266089,0.00035199,0.000000,0.1000,0.6613,0.000500,9.3
209,0.067635,0.040762,0.268727,0.00035333,0.000000,0.1000,0.6634,0.000500,9.3
210,0.068032,0.041049,0.269832,0.00035488,0.000000,0.1000,0.6600,0.000500,9.3
211,0.069098,0.042781,0.263166,0.00035689,0.000000,0.1000,0.6642,0.000500,9.3
212,0.070681,0.043361,0.273192,0.00035805,0.000000,0.1000,0.6482,0.000500,9.3
213,0.068991,0.042593,0.263984,0.00036007,0.000000,0.1000,0.6634,0.000500,9.3
214,0.067769,0.040784,0.269851,0.00036128,0.000000,0.1000,0.6595,0.000500,9.3
215,0.067613,0.040677,0.269364,0.00036286,0.000000,0.1000,0.6633,0.000500,9.3
216,0.068340,0.041677,0.266625,0.00036476,0.000000,0.1000,0.6635,0.000500,9.3
217,0.069650,0.042187,0.274634,0.00036609,0.000000,0.1000,0.6480,0.000500,9.3
218,0.068832,0.042072,0.267599,0.00036811,0.000000,0.1000,0.6628,0.000500,9.3
219,0.068214,0.040814,0.273996,0.00036941,0.000000,0.1000,0.6579,0.000500,9.3
220,0.067654,0.040405,0.272482,0.00037118,0.000000,0.1000,0.6613,0.000500,9.3
221,0.067846,0.040715,0.271306,0.00037303,0.000000,0.1000,0.6585,0.000500,9.3
222,0.068683,0.041103,0.275805,0.00037458,0.000000,0.1000,0.6514,0.000500,9.3
223,0.068531,0.041832,0.266985,0.00037664,0.000000,0.1000,0.6692,0.000500,9.3
224,0.069138,0.041542,0.275967,0.00037809,0.000000,0.1000,0.6526,0.000500,9.3
225,0.068168,0.041454,0.267136,0.00038022,0.000000,0.1000,0.6615,0.000500,9.3
226,0.067970,0.040672,0.272975,0.00038169,0.000000,0.1000,0.6553,0.000500,9.2
227,0.067309,0.040508,0.268018,0.00038356,0.000000,0.1000,0.6660,0.000500,9.3
228,0.067202,0.040398,0.268046,0.00038538,0.000000,0.1000,0.6616,0.000500,9.3
229,0.067268,0.040471,0.267972,0.00038724,0.000000,0.1000,0.6588,0.000500,9.2
230,0.067047,0.040756,0.262916,0.00038924,0.000000,0.1000,0.6681,0.000500,9.3
231,0.068006,0.041249,0.267570,0.00039095,0.000000,0.1000,0.6604,0.000500,9.3
232,0.068912,0.043233,0.256784,0.00039334,0.000000,0.1000,0.6700,0.000500,9.3
233,0.072052,0.045012,0.270399,0.00039453,0.000000,0.1000,0.6535,0.000500,9.3
234,0.068094,0.042237,0.258570,0.00039684,0.000000,0.1000,0.6641,0.000500,9.3
235,0.066824,0.040522,0.263012,0.00039813,0.000000,0.1000,0.6652,0.000500,9.2
236,0.067247,0.040901,0.263452,0.00039967,0.000000,0.1000,0.6694,0.000500,9.3
237,0.068607,0.043173,0.254339,0.00040186,0.000000,0.1000,0.6719,0.000500,9.3
238,0.071582,0.044905,0.266765,0.00040294,0.000000,0.1000,0.6508,0.000500,9.2
239,0.067516,0.041978,0.255378,0.00040511,0.000000,0.1000,0.6600,0.000500,9.3
240,0.066211,0.040673,0.255380,0.00040627,0.000000,0.1000,0.6785,0.000500,9.3
241,0.068464,0.042527,0.259368,0.00040761,0.000000,0.1000,0.6724,0.000500,9.2
242,0.070791,0.046075,0.247159,0.00041008,0.000000,0.1000,0.6710,0.000500,9.3
243,0.066704,0.041091,0.256135,0.00041110,0.000000,0.1000,0.6548,0.000500,9.2
244,0.067385,0.041881,0.255037,0.00041239,0.000000,0.1000,0.6734,0.000500,9.2
245,0.071705,0.047528,0.241768,0.00041460,0.000000,0.1000,0.6954,0.000500,9.3
246,0.065898,0.040823,0.250741,0.00041553,0.000000,0.1000,0.6787,0.000500,9.2
247,0.068594,0.043059,0.255348,0.00041707,0.000000,0.1000,0.6557,0.000500,9.2
248,0.072712,0.048160,0.245515,0.00041948,0.000000,0.1000,0.6605,0.000500,9.3
249,0.066174,0.041466,0.247081,0.00042031,0.000000,0.1000,0.6702,0.000500,9.2
250,0.078574,0.052871,0.257033,0.00042064,0.000000,0.1000,0.6825,0.000500,9.2
251,0.070224,0.045115,0.251085,0.00042202,0.000000,0.1000,0.6932,0.000500,9.3
252,0.083482,0.059701,0.237814,0.00042468,0.000000,0.1000,0.6832,0.000500,9.2
253,0.086378,0.061777,0.246010,0.00042581,0.000000,0.1000,0.6509,0.000500,9.2
254,0.069341,0.043495,0.258454,0.00042553,0.000000,0.1000,0.6218,0.000500,9.2
255,0.086822,0.060404,0.264181,0.00042462,0.000000,0.1000,0.6519,0.000500,9.2
256,0.084538,0.058319,0.262188,0.00042465,0.000000,0.1000,0.6833,0.000500,9.2
257,0.068522,0.043521,0.250005,0.00042551,0.000000,0.1000,0.7188,0.000500,9.2
258,0.077904,0.053207,0.246976,0.00042694,0.000000,0.1000,0.6865,0.000500,9.2
259,0.071937,0.045864,0.260727,0.00042732,0.000000,0.1000,0.6333,0.000500,9.2
260,0.077177,0.049993,0.271834,0.00042653,0.000000,0.1000,0.6268,0.000500,9.2
261,0.076730,0.049519,0.272113,0.00042662,0.000000,0.1000,0.6395,0.000500,9.2
262,0.067806,0.041583,0.262229,0.00042747,0.000000,0.1000,0.6709,0.000500,9.2
263,0.072799,0.047061,0.257385,0.00042810,0.000000,0.1000,0.6877,0.000500,9.2
264,0.067357,0.040605,0.267520,0.00042810,0.000000,0.1000,0.6648,0.000500,9.3
265,0.072236,0.044810,0.274259,0.00042844,0.000000,0.1000,0.6456,0.000500,9.2
266,0.067333,0.040608,0.267256,0.00042952,0.000000,0.1000,0.6508,0.000500,9.2
267,0.070596,0.044789,0.258067,0.00043057,0.000000,0.1000,0.6728,0.000500,9.2
268,0.066718,0.040267,0.264509,0.00043094,0.000000,0.1000,0.6669,0.000500,9.2
269,0.070712,0.043573,0.271385,0.00043154,0.000000,0.1000,0.6570,0.000500,9.2
270,0.066749,0.040249,0.265001,0.00043290,0.000000,0.1000,0.6642,0.000500,9.2
271,0.069328,0.043378,0.259506,0.00043426,0.000000,0.1000,0.6694,0.000500,9.2
272,0.066811,0.040310,0.265007,0.00043487,0.000000,0.1000,0.6547,0.000500,9.2
273,0.068796,0.042191,0.266058,0.00043557,0.000000,0.1000,0.6579,0.000500,9.3
274,0.066430,0.040626,0.258038,0.00043692,0.000000,0.1000,0.6780,0.000500,9.2
275,0.067203,0.041586,0.256163,0.00043830,0.000000,0.1000,0.6767,0.000500,9.2
276,0.067009,0.040879,0.261299,0.00043931,0.000000,0.1000,0.6559,0.000500,9.3
277,0.066679,0.040703,0.259751,0.00044061,0.000000,0.1000,0.6563,0.000500,9.2
278,0.066763,0.041386,0.253769,0.00044214,0.000000,0.1000,0.6745,0.000500,9.2
279,0.065678,0.040392,0.252861,0.00044321,0.000000,0.1000,0.6793,0.000500,9.3
280,0.066676,0.041291,0.253842,0.00044440,0.000000,0.1000,0.6715,0.000500,9.2
281,0.065503,0.040361,0.251419,0.00044622,0.000000,0.1000,0.6705,0.000500,9.2
282,0.065908,0.040901,0.250071,0.00044778,0.000000,0.1000,0.6723,0.000500,9.2
283,0.065568,0.040649,0.249195,0.00044888,0.000000,0.1000,0.6746,0.000500,9.2
284,0.064897,0.040119,0.247786,0.00045053,0.000000,0.1000,0.6802,0.000500,9.2
285,0.065729,0.040860,0.248685,0.00045240,0.000000,0.1000,0.6786,0.000500,9.2
286,0.065229,0.040162,0.250663,0.00045386,0.000000,0.1000,0.6700,0.000500,9.2
287,0.065101,0.039909,0.251916,0.00045560,0.000000,0.1000,0.6714,0.000500,9.2
288,0.065685,0.040471,0.252132,0.00045749,0.000000,0.1000,0.6794,0.000500,9.2
289,0.065210,0.039864,0.253454,0.00045903,0.000000,0.1000,0.6764,0.000500,9.2
290,0.065151,0.039712,0.254393,0.00046093,0.000000,0.1000,0.6714,0.000500,9.2
291,0.065478,0.040166,0.253111,0.00046296,0.000000,0.1000,0.6724,0.000500,9.2
292,0.065071,0.039724,0.253474,0.00046452,0.000000,0.1000,0.6740,0.000500,9.2
293,0.064736,0.039642,0.250934,0.00046642,0.000000,0.1000,0.6781,0.000500,9.2
294,0.064800,0.039936,0.248637,0.00046843,0.000000,0.1000,0.6782,0.000500,9.2
295,0.064989,0.039968,0.250208,0.00047014,0.000000,0.1000,0.6740,0.000500,9.2
